DateID,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR
200010,-10.62,-5.07,-5.45,-5.43,-8.79,-7.22,-4.14,-3.70,-4.73,-11.54,-4.44,-2.18,-3.58,-6.50,-11.51,0.19,-1.16,-2.29,-3.64,-6.69,3.02,4.41,-2.72,-1.49,-5.54
200011,-5.08,-0.10,0.48,-2.82,-8.02,-4.66,1.59,-0.94,-5.11,-10.88,-1.71,0.62,0.54,-2.50,-13.58,0.96,2.72,1.53,-0.84,-11.42,-3.84,-3.33,0.36,-3.03,-15.34
200012,2.70,7.37,5.89,6.02,3.97,6.94,8.18,8.31,6.40,7.22,7.63,8.74,8.07,7.79,7.86,7.49,9.01,8.00,5.86,5.92,2.42,8.06,5.46,7.50,2.88
200101,4.00,3.11,2.01,3.16,4.17,4.98,4.95,2.24,1.54,3.77,2.16,3.32,1.77,-0.89,-1.55,5.79,1.67,1.08,-0.86,0.53,9.63,2.79,-1.16,-3.46,-6.18
200102,-7.61,-2.09,-2.13,-1.69,-2.55,-9.17,-3.31,-1.57,-2.32,-7.26,-8.21,-1.22,-0.49,-2.59,-3.82,-7.89,-2.57,-1.87,-0.64,-2.63,-19.70,-11.96,-4.94,-5.97,-4.37
200103,-12.94,-7.20,-6.19,-7.71,-6.17,-14.99,-8.49,-7.95,-6.83,-10.83,-14.47,-9.58,-8.76,-6.97,-8.46,-12.76,-10.41,-8.35,-7.48,-8.42,-10.41,-11.56,-7.37,-8.43,-5.58
200104,4.50,3.70,4.31,6.28,5.49,6.10,3.97,4.91,4.29,6.19,8.92,5.40,3.56,3.99,5.81,11.28,8.43,3.98,4.91,3.77,15.84,7.52,6.33,3.79,5.70
200105,-5.88,-2.46,-2.18,-0.69,0.46,-5.39,-2.48,-2.18,-0.76,0.54,-4.81,-0.91,-0.77,-0.34,-0.95,-6.59,-4.09,-0.30,-2.16,1.06,-11.79,-5.94,-1.74,-2.82,-2.46
200106,-12.19,-1.57,0.39,0.02,-1.87,-12.93,-3.21,-1.33,-3.29,-2.35,-11.95,-4.42,-1.76,-2.27,-1.89,-10.22,-4.35,-1.83,-1.76,1.09,-9.72,-2.59,-2.25,0.48,1.91
200107,-5.86,0.14,0.10,0.31,-1.14,-4.76,0.57,-0.67,-0.21,-0.63,-4.17,0.44,1.94,0.78,-0.52,-4.24,1.84,0.81,1.88,-0.91,-1.20,2.01,-0.48,0.29,-2.18
200108,-3.65,1.08,2.57,3.07,3.24,-3.27,1.33,1.88,1.22,3.22,-5.17,0.71,1.57,2.97,2.03,-7.22,-0.84,1.81,1.14,3.19,-13.07,-0.89,0.88,1.16,2.61
200109,-22.65,-12.87,-8.93,-8.54,-9.98,-25.90,-16.92,-10.65,-9.01,-11.35,-24.66,-18.78,-10.84,-11.08,-11.17,-22.71,-16.96,-13.89,-11.19,-8.59,-13.77,-14.96,-7.74,-8.54,-7.66
200110,11.73,1.78,1.93,2.15,3.59,9.28,3.95,3.33,3.55,3.13,17.87,3.41,2.84,2.00,3.85,16.16,4.40,0.83,2.59,4.15,11.32,2.21,-0.32,1.58,1.58
200111,14.36,4.51,3.31,2.17,2.68,14.07,4.99,4.00,1.66,2.55,13.56,6.85,6.92,3.61,3.83,13.95,7.26,5.82,2.63,1.26,13.17,6.52,-0.09,-1.54,2.09
200112,-3.99,-0.95,1.44,2.24,2.17,-1.04,2.68,2.42,1.04,2.40,0.35,1.78,0.92,1.54,2.42,-0.93,0.96,1.61,2.45,2.70,1.43,1.17,1.99,4.89,1.82
200201,-3.84,-2.03,-1.73,-1.25,0.12,-6.42,-1.80,-1.29,-0.78,-0.37,-6.09,0.09,-3.19,-1.54,-0.88,-5.82,-2.45,-1.53,-1.80,-0.03,-9.29,-7.52,-3.64,-1.50,0.52
200202,-6.37,-1.75,0.52,2.50,2.86,-3.41,-1.42,1.56,2.89,3.54,-3.88,-0.20,0.77,3.19,4.47,-4.14,-0.94,1.43,3.05,2.33,-1.40,-2.46,2.53,3.71,-0.01
200203,3.89,4.42,2.67,2.64,4.41,7.67,3.99,5.16,3.56,4.41,7.11,6.37,5.04,4.64,3.97,9.60,8.34,5.06,3.82,5.52,8.76,5.12,3.77,4.17,3.29
200204,-1.78,1.75,3.55,4.81,4.43,-0.53,2.35,3.79,5.61,4.65,-1.41,2.49,3.14,4.08,5.18,-3.76,-2.35,2.38,5.52,2.28,-7.91,-2.02,2.33,3.64,-0.90
200205,-1.57,2.15,4.40,3.98,4.32,-1.01,3.38,3.07,4.93,5.34,0.42,1.10,3.11,2.73,1.70,-3.32,-0.53,4.70,2.97,4.81,-3.30,-0.47,0.07,2.34,3.43
200206,-7.27,-0.20,2.32,3.20,1.71,-9.31,-1.79,0.93,3.08,1.41,-6.84,-3.06,-0.35,1.88,2.11,-9.58,-5.74,1.13,1.27,1.06,-10.30,-2.55,-0.63,0.21,1.34
200207,-10.01,-8.12,-3.70,-4.53,-4.51,-14.36,-10.22,-7.10,-6.36,-6.04,-14.11,-11.64,-10.40,-7.24,-5.93,-15.40,-12.31,-8.44,-7.60,-6.75,-14.56,-12.58,-8.45,-8.86,-9.79
200208,-4.50,-2.41,-0.79,-0.32,0.75,-7.69,-0.82,-1.87,-0.66,0.77,-2.58,-1.09,-1.40,0.58,1.45,-3.01,-0.90,0.37,0.15,0.91,0.93,-0.18,0.86,0.45,1.12
200209,-20.24,-14.27,-9.65,-5.33,-5.96,-23.39,-13.01,-9.57,-6.38,-6.11,-21.98,-13.79,-8.55,-6.80,-4.58,-27.07,-15.10,-8.41,-5.78,-4.81,-26.69,-12.99,-11.49,-7.86,-6.85
200210,7.76,1.05,0.93,1.15,2.67,4.94,1.57,0.11,2.31,2.94,11.08,4.65,1.92,1.49,5.50,15.14,7.82,1.44,5.08,2.89,19.21,6.54,7.80,9.37,5.44
200211,11.91,6.03,4.20,3.11,3.85,10.06,7.17,3.78,2.70,4.29,15.92,6.83,3.56,3.57,3.24,15.14,8.22,6.10,1.97,1.14,14.28,3.68,2.98,-0.56,-2.56
200212,-7.58,-0.87,3.40,3.99,5.21,-6.11,1.00,3.72,4.00,5.27,-8.25,-3.30,0.09,5.39,5.15,-10.30,-7.50,-1.24,2.26,3.72,-9.12,-4.96,-3.41,2.32,4.56
200301,-2.61,-1.54,-0.82,1.02,1.90,-2.04,-2.40,-1.67,1.62,0.44,-1.21,-4.27,-2.42,-1.18,-0.03,-3.54,-3.97,-2.01,-0.85,-1.22,-2.13,-5.07,-4.34,-4.72,-1.50
200302,-6.86,-4.21,-1.91,-1.80,-1.78,-6.51,-6.44,-3.60,-1.20,-0.45,-11.08,-6.31,-5.08,-0.76,-0.58,-10.35,-6.49,-3.39,-2.09,0.88,-10.41,-1.96,-1.36,-1.49,-1.84
200303,-4.92,-2.37,-3.49,-0.67,0.47,-0.73,-2.90,-0.24,0.40,-0.10,-1.81,1.53,1.23,1.26,0.75,-4.64,-1.53,-0.41,-0.30,0.49,-4.26,-0.94,-1.11,-2.24,0.63
200304,22.86,14.73,11.53,8.19,7.63,22.64,13.99,10.16,9.17,7.53,23.06,16.07,14.36,8.72,6.02,27.88,17.14,12.08,8.53,5.85,28.29,12.73,11.71,8.85,4.38
200305,15.23,11.08,10.47,9.25,9.86,15.72,10.94,11.30,8.16,9.98,13.46,11.09,9.16,9.08,9.17,13.32,7.75,9.86,7.09,8.24,7.95,6.53,6.90,6.71,9.02
200306,6.89,4.43,5.84,1.88,2.18,6.65,4.88,2.58,1.89,1.87,4.86,0.91,3.14,1.36,1.07,2.97,1.50,0.51,0.05,-0.05,2.94,3.00,1.00,-0.62,-3.11
200307,9.34,4.48,2.93,1.34,2.46,5.70,3.09,2.71,1.95,3.35,7.30,4.03,1.30,0.53,-0.25,10.60,3.07,1.38,2.36,1.77,8.08,0.18,1.75,-1.09,-1.26
200308,5.12,3.73,2.09,2.37,3.66,5.55,2.50,2.12,1.07,2.44,7.89,2.03,2.75,0.88,2.04,4.56,2.86,1.10,0.98,-0.25,-0.10,1.24,-2.39,-2.28,0.03
200309,6.39,5.90,7.25,5.93,7.24,3.88,5.50,3.87,6.70,6.16,4.27,4.66,6.54,6.36,5.25,2.71,3.82,4.52,3.49,6.54,2.15,2.32,1.90,1.49,3.05
200310,4.01,3.47,4.06,5.84,9.15,3.43,4.34,4.31,5.90,8.55,7.14,3.84,4.71,7.13,9.02,5.05,4.97,2.57,7.90,11.27,2.14,4.74,8.38,8.45,10.97
200311,3.91,4.62,5.40,5.70,4.82,2.40,4.83,5.48,4.91,5.42,5.80,4.46,3.99,5.42,4.21,2.00,3.70,5.91,3.85,4.92,4.53,5.08,5.34,3.75,2.47
200312,4.35,5.39,5.72,6.33,6.21,4.80,7.34,6.16,4.94,5.61,4.98,5.31,6.13,6.17,5.23,6.89,6.31,4.18,5.44,6.94,8.59,7.57,8.25,7.15,5.30
200401,5.21,4.38,4.50,6.42,10.33,3.78,5.44,5.42,6.29,8.93,5.11,3.19,3.55,4.44,7.67,3.15,3.80,3.86,4.06,7.50,0.87,1.40,1.38,2.36,5.35
200402,2.81,3.48,3.90,3.69,4.46,3.71,4.34,4.64,4.06,4.07,3.28,3.62,5.09,4.73,5.31,4.51,4.73,4.04,5.10,4.03,2.42,3.43,2.76,2.31,2.93
200403,-2.91,-1.58,-1.39,-2.22,-4.98,-2.71,0.23,-1.73,-2.95,-4.61,-1.27,-1.01,-0.98,-1.64,-4.52,-1.51,0.66,-1.86,-2.75,-4.04,-1.99,-4.45,-3.52,-4.81,-5.72
200404,-2.16,-0.61,-0.85,-1.35,-2.37,-2.45,-1.09,-1.07,-0.70,-3.14,-0.27,-0.22,-2.22,-1.33,-2.09,-0.19,-2.69,-0.79,-1.91,-3.27,0.72,-1.77,-1.36,-2.45,-1.65
200405,-0.97,-0.12,1.27,0.90,-1.33,1.64,0.01,1.62,0.39,-0.13,1.14,2.10,1.37,0.95,0.16,2.11,1.17,1.87,0.73,0.43,1.34,1.34,2.18,1.95,1.10
200406,0.18,-0.47,1.52,2.28,2.25,2.69,1.98,2.77,3.19,3.73,1.53,2.76,3.70,3.67,4.05,1.31,2.56,3.37,2.91,4.27,1.57,1.33,1.87,2.60,3.60
200407,-3.80,-2.35,-1.94,-2.85,-3.13,-4.47,-1.83,-2.37,-4.22,-3.06,-4.02,-2.15,-1.16,-2.75,-3.30,-5.82,-2.52,-2.43,-3.03,-4.20,-3.38,-3.70,-1.53,-2.58,-4.89
200408,-1.61,1.29,0.35,0.40,0.23,-1.32,-0.05,0.42,1.39,0.98,-1.51,0.01,1.28,0.00,0.76,-0.66,0.89,0.76,1.12,1.82,0.92,0.90,-0.86,1.11,0.41
200409,1.58,3.35,4.10,4.19,5.10,3.97,3.59,3.63,6.03,4.87,4.64,3.26,3.04,5.12,7.02,2.96,4.31,5.59,3.99,5.88,3.26,2.75,4.39,6.59,4.38
200410,3.89,4.57,4.50,4.93,6.31,3.66,4.73,4.77,2.87,4.75,4.35,4.50,4.06,4.32,4.67,4.34,3.11,3.91,3.38,2.84,4.58,3.99,4.48,4.10,3.82
200411,8.42,7.66,7.64,8.30,10.33,8.83,8.23,9.45,8.30,10.70,9.31,8.70,8.55,8.38,10.19,9.33,7.76,6.66,7.98,7.60,6.69,6.72,5.74,6.30,7.67
200412,3.08,4.50,5.06,5.80,5.62,3.38,5.20,5.41,4.68,6.68,4.50,4.18,6.25,4.93,5.76,3.74,5.77,5.65,7.02,3.89,4.01,4.27,5.65,2.71,4.25
200501,2.48,1.87,1.55,2.34,4.07,2.14,2.55,2.41,2.33,1.45,1.39,2.18,0.00,2.21,2.94,1.54,0.03,0.43,-0.27,0.10,-3.38,-0.79,-1.66,-1.65,-1.90
200502,4.64,5.28,6.35,7.03,6.45,3.46,3.96,4.01,6.75,7.65,5.31,4.87,6.09,5.03,6.94,4.90,5.08,4.19,5.27,4.34,4.71,3.52,6.03,4.64,3.54
200503,-5.11,-2.21,-1.37,0.00,-0.95,-4.01,-2.80,-2.07,-3.29,-1.41,-3.67,-2.15,-1.87,-3.83,-1.71,-3.02,-2.68,-3.31,-2.16,-4.38,-0.75,-1.70,-2.99,-3.04,-3.49
200504,-3.02,-1.28,-0.88,-1.85,-1.35,-4.47,-2.11,-1.80,-1.99,-1.66,-4.83,-3.16,-3.00,-2.58,1.07,-4.57,-3.50,-2.44,-2.69,-3.00,-2.64,-1.16,-2.91,-2.62,-2.65
200505,-4.25,-3.52,-2.27,-2.18,-1.79,-1.12,-0.65,-2.55,-1.15,0.72,-0.61,-0.84,-0.39,0.66,1.51,0.86,0.94,0.96,1.60,0.32,0.78,-0.06,-0.11,0.48,1.99
200506,0.35,0.44,2.18,2.79,3.80,-0.22,1.99,1.48,3.09,4.68,0.95,1.94,1.18,3.28,3.94,0.97,0.79,1.84,1.50,3.26,0.75,0.39,3.24,0.87,5.40
200507,3.05,3.84,3.09,3.43,5.86,3.54,3.81,3.98,5.18,6.10,4.11,4.00,4.06,4.86,7.18,4.17,2.63,4.37,3.69,4.53,4.89,3.55,3.81,4.25,3.46
200508,3.86,3.43,4.58,4.62,5.31,3.11,3.14,3.17,3.77,5.97,1.53,4.44,4.59,3.66,5.98,2.75,1.95,3.12,2.74,3.88,0.94,1.31,1.62,3.57,5.00
200509,-0.81,0.81,0.95,2.28,3.03,-0.67,1.40,0.34,2.02,3.01,-0.47,1.70,1.79,2.58,3.40,0.42,0.39,1.76,3.06,3.78,0.31,0.67,3.21,2.73,2.51
200510,-3.91,-2.60,-1.82,-2.22,-4.40,-3.67,-3.67,-3.49,-3.96,-4.37,-3.28,-3.59,-3.32,-4.47,-5.59,-4.37,-2.97,-2.27,-4.51,-7.29,-2.04,-2.50,-2.39,-4.95,-2.69
200511,-0.54,-0.64,0.35,0.92,0.99,0.06,0.99,2.56,1.84,1.44,2.02,2.58,2.45,1.90,3.55,3.48,2.34,2.98,2.96,1.37,-0.81,2.33,1.73,2.28,1.55
200512,3.55,3.41,3.66,4.20,4.71,3.93,3.80,3.45,4.25,6.40,3.98,3.18,5.19,4.59,7.13,5.01,4.63,5.18,5.92,6.94,3.53,5.42,2.87,4.51,2.92
200601,8.67,6.83,7.56,7.89,11.07,7.93,7.51,8.54,8.52,11.50,8.55,5.84,8.22,5.98,12.08,6.60,8.06,7.26,8.86,11.74,1.77,6.15,6.17,8.01,9.39
200602,0.97,2.29,1.51,3.01,4.95,1.76,3.00,3.73,4.08,3.97,1.92,2.63,2.64,2.51,3.12,0.82,1.98,3.69,2.18,3.06,1.14,2.10,-0.57,0.31,-1.19
200603,3.33,4.76,6.03,6.12,6.17,3.51,5.71,5.01,6.55,7.28,4.45,4.64,4.07,4.59,7.22,3.90,5.31,4.77,5.21,7.49,4.84,2.95,4.03,3.36,6.84
200604,5.56,7.13,8.26,8.84,9.77,4.71,6.14,5.62,7.77,10.29,4.56,4.49,5.08,7.33,8.88,4.42,5.67,5.79,6.15,9.25,5.10,4.80,5.06,5.11,7.89
200605,-3.30,-4.19,-4.21,-3.37,-6.13,-2.40,-1.84,-4.86,-3.68,-6.52,-3.73,-3.19,-3.44,-4.05,-5.81,-1.48,-1.92,-3.60,-4.57,-5.18,-0.53,-2.95,-4.05,-3.69,-5.15
200606,-2.31,-1.76,-0.85,-1.29,-3.64,-1.09,-0.85,-0.83,-1.87,-3.91,0.58,-0.25,1.48,-0.42,-1.76,-0.08,0.22,-0.08,0.12,-0.35,0.96,0.88,0.24,-0.40,-0.36
200607,-1.01,-0.68,0.82,0.99,0.32,0.00,-0.48,-0.12,0.19,0.11,-0.27,1.11,-1.46,1.32,-0.90,1.27,2.09,1.51,0.67,-0.80,0.85,1.91,2.13,1.91,1.62
200608,2.47,2.81,2.65,2.59,3.74,3.90,1.22,2.65,3.86,2.20,4.98,3.11,3.06,3.42,2.14,3.73,3.60,3.10,4.32,1.99,1.20,3.25,4.56,3.34,1.95
200609,-0.46,0.54,0.08,0.98,0.04,0.12,1.66,-0.28,1.70,1.04,2.20,1.94,2.62,0.91,1.71,1.45,2.26,2.69,1.96,1.17,0.91,0.48,0.63,1.83,1.90
200610,2.67,3.17,2.73,3.42,4.31,4.29,3.89,4.69,5.78,5.58,3.47,4.44,5.39,5.42,5.65,4.89,4.43,4.47,5.86,6.37,4.90,4.23,3.94,2.08,5.20
200611,4.46,5.98,5.79,5.60,6.34,5.50,5.25,6.68,7.86,9.16,5.95,5.73,4.51,6.27,6.84,5.42,5.55,5.78,7.25,6.56,3.78,3.08,3.52,2.57,5.83
200612,3.24,4.17,4.35,3.89,5.55,3.31,4.19,4.51,3.97,5.78,2.42,4.99,5.58,5.98,6.42,2.97,4.60,5.19,5.32,5.89,2.01,3.15,3.56,4.25,6.55
200701,2.56,2.48,4.30,3.95,3.63,2.18,4.08,2.38,2.36,5.13,1.95,2.15,2.73,2.89,1.79,-0.38,1.23,-0.10,2.54,1.21,-0.77,1.53,2.37,-0.12,0.44
200702,0.51,2.31,1.78,1.22,0.58,0.35,1.50,1.49,1.84,2.74,0.64,1.64,2.69,1.54,0.38,0.65,-0.55,0.76,-0.36,-0.25,-0.86,-0.58,-0.70,0.39,1.05
200703,2.53,2.99,4.48,4.47,4.95,3.66,4.45,5.28,4.60,4.97,4.24,5.16,5.52,5.40,7.28,4.48,5.90,4.50,4.48,6.10,3.63,2.66,4.08,5.67,4.56
200704,5.61,5.19,5.56,6.51,6.60,4.57,4.44,4.65,6.28,9.04,3.62,5.52,6.47,5.56,5.82,4.65,4.51,4.94,4.74,5.71,6.46,7.25,5.64,6.50,5.38
200705,-0.31,0.79,2.10,2.26,2.99,-0.68,2.03,1.59,1.65,2.66,-0.93,3.85,1.59,1.08,1.34,1.72,1.20,1.11,2.38,1.53,1.76,3.33,0.77,1.99,2.84
200706,0.84,1.29,1.36,1.35,2.22,0.22,-0.07,0.66,-0.97,-0.48,-1.95,-1.33,-0.42,-2.51,-1.88,-0.53,-0.75,-2.71,-3.13,-3.11,2.84,-0.41,-0.71,0.53,2.07
200707,-0.48,-0.27,-0.05,0.72,-0.58,-2.01,-0.66,-0.64,0.81,0.93,-0.46,-0.21,-1.24,-0.55,1.22,-1.30,-1.24,-2.68,-0.08,-0.79,-2.39,-2.25,-2.23,-3.22,-0.09
200708,-5.39,-3.59,-4.09,-4.66,-4.60,-4.09,-4.85,-3.21,-3.77,-4.03,-3.47,-3.46,-3.85,-3.23,-4.03,-2.24,-2.26,-3.73,-3.87,-2.74,-2.14,-1.13,-0.25,0.08,-1.66
200709,0.54,2.10,3.00,3.22,3.33,-0.07,1.74,0.92,1.59,2.89,0.99,0.96,0.62,1.51,2.69,-1.86,3.57,2.67,3.29,6.96,3.20,5.15,6.23,9.08,8.94
200710,1.50,2.59,3.58,3.22,4.70,3.33,3.73,4.27,5.66,7.28,4.84,4.87,5.50,3.96,7.12,4.36,5.17,3.79,3.58,7.72,2.13,3.15,5.08,6.58,7.35
200711,-10.37,-6.87,-7.93,-6.46,-6.97,-9.82,-6.32,-8.32,-8.07,-6.64,-11.42,-6.84,-6.11,-6.80,-7.72,-7.76,-4.87,-5.11,-4.77,-5.73,-4.24,-3.87,-2.71,-0.85,-2.23
200712,-4.10,-2.06,-2.05,-2.70,-1.06,-4.30,-3.17,-1.73,-1.15,-2.40,-3.45,-2.72,-4.98,-1.93,-2.44,-5.05,-2.59,-1.28,-1.14,-2.16,-5.05,-0.45,-0.18,-1.80,-0.98
200801,-9.62,-8.66,-6.72,-8.14,-9.46,-8.42,-10.19,-10.66,-10.76,-10.91,-8.86,-10.58,-9.31,-10.30,-8.35,-8.27,-9.99,-8.79,-10.24,-9.17,-9.99,-9.69,-11.57,-9.53,-9.19
200802,4.27,4.03,3.66,4.85,4.59,4.53,5.02,4.68,6.42,5.00,3.13,3.88,5.13,6.76,3.04,-2.31,3.53,4.26,4.45,5.79,-3.96,0.84,1.05,2.47,3.37
200803,-4.41,-1.60,-0.45,1.01,-0.75,-1.34,-0.50,0.92,2.91,1.64,1.25,1.58,1.27,0.68,-0.19,-0.02,1.94,1.17,0.96,0.33,0.19,3.80,1.03,-0.92,-0.98
200804,2.88,1.15,2.13,1.03,2.31,1.46,3.41,2.94,0.25,1.93,1.09,1.78,2.85,2.06,5.48,3.24,2.72,2.57,1.51,3.62,7.97,4.75,4.86,6.10,4.69
200805,-0.01,1.80,0.72,1.48,2.58,0.57,0.69,-0.09,1.04,1.67,-1.97,2.20,2.21,2.00,4.18,-0.18,1.04,1.48,0.65,2.80,-6.26,-0.80,1.68,2.48,3.25
200806,-10.51,-5.88,-6.25,-1.72,-3.10,-13.95,-9.15,-5.93,-4.20,-1.73,-15.24,-8.10,-4.95,-4.15,-3.57,-15.57,-12.48,-8.71,-5.57,-3.17,-15.99,-13.66,-8.79,-7.20,-3.81
200807,-6.78,-5.27,-3.34,-4.22,-5.56,-4.75,-5.22,-3.24,-3.56,-6.73,-2.94,-6.10,-4.72,-4.28,-7.23,-6.05,-3.69,-3.42,-5.83,-6.87,0.05,-0.12,-2.36,-4.49,-5.89
200808,-4.97,-5.99,-6.60,-6.12,-6.07,-0.65,-4.19,-3.96,-5.16,-7.28,0.78,-2.41,-4.40,-5.57,-7.00,-1.27,-1.37,-2.58,-4.20,-4.51,-0.18,-3.90,-3.61,-5.85,-7.57
200809,-20.04,-17.32,-14.83,-12.75,-12.72,-19.32,-18.27,-17.23,-14.68,-16.48,-19.36,-17.62,-15.80,-17.06,-18.61,-16.63,-14.82,-14.90,-19.41,-15.76,-19.49,-15.05,-12.51,-12.07,-16.22
200810,-30.81,-29.11,-26.25,-23.49,-22.56,-30.12,-27.81,-27.67,-23.37,-23.35,-30.43,-31.12,-27.89,-24.86,-21.88,-27.13,-24.89,-26.48,-27.53,-21.10,-33.37,-25.99,-19.51,-18.24,-9.61
200811,-12.17,-8.81,-8.82,-9.36,-5.02,-10.48,-10.69,-9.73,-7.94,-5.04,-10.47,-8.18,-8.09,-5.01,-4.34,-8.98,-7.07,-3.42,-3.89,-5.71,-9.46,-5.05,-6.84,-4.21,-11.17
200812,1.20,3.52,4.24,3.55,6.72,6.13,7.19,9.15,4.99,7.17,6.48,4.84,5.58,8.50,8.69,4.03,8.11,7.42,6.19,7.18,7.61,11.38,9.56,2.67,6.29
200901,-4.12,-6.67,-7.58,-6.64,-7.20,-7.36,-6.80,-6.55,-6.52,-5.53,-10.90,-8.63,-8.89,-5.98,-8.13,-12.55,-10.70,-9.42,-6.72,-5.96,-17.87,-15.61,-11.97,-9.73,-9.95
200902,-9.30,-7.05,-5.66,-4.62,-4.07,-9.99,-8.46,-7.35,-5.95,-3.61,-8.99,-8.23,-7.02,-7.05,-4.03,-15.46,-9.97,-10.66,-7.80,-6.15,-15.95,-8.96,-11.21,-8.07,-11.50
200903,7.24,4.94,2.69,3.78,4.42,13.03,6.11,2.88,1.31,-0.13,13.90,8.32,5.71,2.21,4.12,21.68,7.37,6.59,2.76,3.16,19.66,11.32,7.04,3.07,4.46
200904,32.18,18.66,11.64,8.88,4.81,36.97,23.07,18.28,9.85,7.42,32.53,23.14,15.55,11.62,4.38,27.89,23.06,16.66,10.25,5.05,35.78,25.70,15.19,4.96,2.10
200905,20.33,16.56,12.81,12.32,10.51,20.29,16.84,14.25,10.73,12.29,17.16,13.83,14.13,7.72,8.71,20.56,13.69,12.31,12.07,9.51,14.82,15.21,11.30,13.00,8.30
200906,0.64,-0.68,-1.00,0.50,0.03,-2.85,-0.93,0.58,0.78,0.46,-1.90,-0.99,-0.42,0.90,-0.80,-5.80,-4.13,-2.22,-1.13,-1.49,-1.61,-3.48,-3.66,-0.51,1.22
200907,5.14,3.84,4.07,4.04,5.24,8.78,6.43,5.38,6.10,8.03,10.52,8.29,7.14,5.73,8.79,13.71,11.82,9.13,9.44,7.80,14.59,10.75,9.72,11.36,8.09
200908,11.99,7.02,4.77,5.37,4.12,16.15,9.48,7.60,6.34,4.01,12.73,7.29,7.26,5.58,4.47,12.29,7.58,5.00,5.22,3.80,10.44,8.90,4.80,3.07,-5.30
200909,8.62,5.79,6.76,5.85,5.88,9.39,4.79,5.28,6.15,6.88,9.54,8.26,6.74,5.75,5.06,9.98,7.79,5.13,6.05,6.07,6.98,6.00,4.79,4.00,3.35
200910,-0.89,1.71,-0.56,0.75,-0.04,-3.75,-0.58,0.01,2.62,1.13,-3.66,-1.94,-1.34,-1.04,-1.48,-6.85,-2.43,-3.82,-2.19,-1.95,-5.62,-2.59,-0.48,0.31,-0.93
200911,-0.95,0.45,-0.00,-0.04,1.91,-0.57,0.12,-0.10,0.99,1.47,0.63,1.31,-1.04,3.76,3.19,2.40,1.76,4.36,3.17,4.96,2.29,3.51,4.01,4.92,2.55
200912,-2.71,-2.59,-2.34,-2.19,-1.49,-2.42,-0.29,-0.60,0.01,-0.90,-2.03,-1.37,0.63,1.80,1.31,0.64,0.85,0.40,1.59,0.56,1.22,2.70,0.93,0.08,0.61
201001,-2.28,-0.91,-0.24,1.20,1.05,-1.74,-1.91,-1.70,-1.38,0.56,-2.93,-2.63,-1.67,0.81,-1.44,-2.79,-3.52,-1.34,-4.62,-3.55,-6.25,-5.18,-5.63,-7.51,-8.63
201002,-3.93,-3.34,-3.24,-1.31,-2.55,-3.20,-2.82,-3.44,-2.31,-2.99,-4.51,-2.41,-3.04,-3.60,-3.64,-5.25,-1.22,-2.80,-2.82,-2.10,-2.02,-1.63,-1.21,-2.86,-1.45
201003,1.57,3.39,3.66,6.36,5.31,3.31,6.68,6.72,6.61,6.51,5.27,5.23,6.55,7.66,12.03,4.02,6.32,7.75,10.33,11.35,4.06,4.57,5.54,10.46,10.66
201004,-1.08,0.78,1.10,1.05,2.85,-1.91,0.43,1.28,1.86,2.48,-0.90,-2.23,1.55,-0.23,1.57,-4.87,-1.88,-0.52,1.46,2.22,-3.93,-1.90,-1.10,-2.21,-3.15
201005,-12.78,-11.28,-11.82,-10.19,-10.72,-14.39,-11.88,-13.70,-12.70,-12.80,-14.06,-12.26,-12.63,-11.40,-14.65,-14.86,-13.46,-10.86,-11.48,-15.92,-13.84,-11.85,-11.88,-9.20,-13.54
201006,-1.38,0.44,0.22,2.18,-0.37,-4.08,-1.05,-0.06,-0.08,-2.22,-2.21,-0.71,-2.53,-2.38,-1.79,-2.31,-0.92,0.34,-0.75,-0.00,-3.49,-3.26,1.62,0.87,0.56
201007,8.98,6.39,8.02,10.00,11.16,13.41,10.80,10.48,10.17,11.74,11.41,10.40,11.06,10.39,14.94,15.32,12.60,9.35,12.55,12.96,17.45,13.19,9.03,10.00,11.11
201008,-5.43,-2.73,-3.18,-2.95,-1.31,-8.01,-5.40,-4.19,-2.47,-3.41,-7.72,-3.77,-4.28,-2.61,-2.94,-6.34,-6.44,-5.14,-2.39,-3.32,-8.19,-2.50,-3.32,-3.53,-3.33
201009,8.67,10.11,10.44,11.34,14.60,10.19,11.26,13.03,14.64,16.32,9.75,11.34,12.54,13.67,14.33,10.18,13.13,13.23,15.07,15.20,10.01,9.80,10.25,13.59,14.79
201010,3.36,4.41,5.18,5.32,7.81,4.80,5.69,6.63,4.59,5.09,5.55,6.08,4.64,5.39,5.12,6.42,5.53,4.67,5.67,5.66,4.78,5.53,4.67,5.23,2.98
