TIME_PERIOD,Portfolio,Return
2014-06-30,TDF 2018-06-30,0.008285329917242129
2014-07-31,TDF 2018-06-30,0.0037546064593782253
2014-08-31,TDF 2018-06-30,0.006242616298800497
2014-09-30,TDF 2018-06-30,0.0027396648623494307
2014-10-31,TDF 2018-06-30,-0.0013759356212005185
2014-11-30,TDF 2018-06-30,0.002523081475434486
2014-12-31,TDF 2018-06-30,0.00203142165113404
2015-01-31,TDF 2018-06-30,0.0033465202760174307
2015-02-28,TDF 2018-06-30,0.003994737712762466
2015-03-31,TDF 2018-06-30,0.0011136090697992551
2015-04-30,TDF 2018-06-30,-0.002144377022625062
2015-05-31,TDF 2018-06-30,-0.0007465748182798267
2015-06-30,TDF 2018-06-30,-0.004283317535754233
2015-07-31,TDF 2018-06-30,0.006097209545773224
2015-08-31,TDF 2018-06-30,-0.0014429146104512078
2015-09-30,TDF 2018-06-30,0.0019899237394805855
2015-10-31,TDF 2018-06-30,0.003251281155725569
2015-11-30,TDF 2018-06-30,0.002163044655893542
2015-12-31,TDF 2018-06-30,-0.0017922401199770793
2016-01-31,TDF 2018-06-30,0.0028812311600130984
2016-02-29,TDF 2018-06-30,0.0006057049457013589
2016-03-31,TDF 2018-06-30,-0.0004716944331158397
2016-04-30,TDF 2018-06-30,-0.000048181089363292053
2016-05-31,TDF 2018-06-30,0.0007505217608343424
2016-06-30,TDF 2018-06-30,0.0015195791432440554
2016-07-31,TDF 2018-06-30,-0.0004711896209632992
2016-08-31,TDF 2018-06-30,0.00006126112434828034
2016-09-30,TDF 2018-06-30,0.00013907614957004005
2016-10-31,TDF 2018-06-30,-0.0015301141347654396
2016-11-30,TDF 2018-06-30,-0.0002307726031778572
2016-12-31,TDF 2018-06-30,0.0016031176866489153
2017-01-31,TDF 2018-06-30,-0.002018876127018025
2017-02-28,TDF 2018-06-30,0.0007927577393185831
2017-03-31,TDF 2018-06-30,-0.0010751729309491256
2017-04-30,TDF 2018-06-30,0.00010707537034500424
2017-05-31,TDF 2018-06-30,-0.000023444535476932954
2017-06-30,TDF 2018-06-30,-0.00041787440893053184
2017-07-31,TDF 2018-06-30,4.514526132564276e-6
2017-08-31,TDF 2018-06-30,-0.0003595852631684994
2017-09-30,TDF 2018-06-30,-0.0004128873587815471
2017-10-31,TDF 2018-06-30,-0.00017187891531291401
2017-11-30,TDF 2018-06-30,-0.00030034527356761207
2017-12-31,TDF 2018-06-30,-0.0004877696487955534
2018-01-31,TDF 2018-06-30,-0.0007227585846045694
2018-02-28,TDF 2018-06-30,-0.00043516065857402043
2018-03-31,TDF 2018-06-30,-0.00039017402061594756
2018-04-30,TDF 2018-06-30,-0.00048703654201813176
2018-05-31,TDF 2018-06-30,-0.00045427924990107594
2018-06-30,TDF 2018-06-30,-0.00040072065764499616
2008-07-31,TDF 2018-07-31,
2008-08-31,TDF 2018-07-31,0.02025877789670807
2008-09-30,TDF 2018-07-31,0.003043552257314198
2008-10-31,TDF 2018-07-31,0.008848679205827355
2008-11-30,TDF 2018-07-31,0.04933759475406679
2008-12-31,TDF 2018-07-31,0.012523787209223192
2009-01-31,TDF 2018-07-31,-0.023239653571171037
2009-02-28,TDF 2018-07-31,0.012918553975967462
2009-03-31,TDF 2018-07-31,0.009300686144381667
2009-04-30,TDF 2018-07-31,0.006397136711847922
2009-05-31,TDF 2018-07-31,-0.02500298908859303
2009-06-30,TDF 2018-07-31,0.023330009712334863
2009-07-31,TDF 2018-07-31,0.03041016874118651
2009-08-31,TDF 2018-07-31,0.00919871723277614
2009-09-30,TDF 2018-07-31,0.0068654044509453786
2009-10-31,TDF 2018-07-31,0.0018145350155908799
2009-11-30,TDF 2018-07-31,0.011566377604203688
2009-12-31,TDF 2018-07-31,-0.0037203410383733425
2010-01-31,TDF 2018-07-31,0.006484859433447614
2010-02-28,TDF 2018-07-31,0.011038232704828628
2010-03-31,TDF 2018-07-31,0.0074631235278089635
2010-04-30,TDF 2018-07-31,0.008390391484500862
2010-05-31,TDF 2018-07-31,0.01100706979882111
2010-06-30,TDF 2018-07-31,-0.008041320002518195
2010-07-31,TDF 2018-07-31,0.01497182364338848
2010-08-31,TDF 2018-07-31,0.026253372676074766
2010-09-30,TDF 2018-07-31,-0.005720020396112204
2010-10-31,TDF 2018-07-31,0.00020680488949477996
2010-11-30,TDF 2018-07-31,-0.038645925244950904
2010-12-31,TDF 2018-07-31,-0.0020470079306878965
2011-01-31,TDF 2018-07-31,-0.0065263572586808675
2011-02-28,TDF 2018-07-31,0.005197070425804542
2011-03-31,TDF 2018-07-31,-0.005840046098398126
2011-04-30,TDF 2018-07-31,-0.0034581442089353905
2011-05-31,TDF 2018-07-31,0.019797232864827936
2011-06-30,TDF 2018-07-31,-0.003447918819458709
2011-07-31,TDF 2018-07-31,-0.0028057261577812543
2011-08-31,TDF 2018-07-31,0.045598735395448335
2011-09-30,TDF 2018-07-31,0.0009970259237750067
2011-10-31,TDF 2018-07-31,-0.017703397403855493
2011-11-30,TDF 2018-07-31,-0.037012667112856605
2011-12-31,TDF 2018-07-31,0.04971482839725843
2012-01-31,TDF 2018-07-31,0.027113708700478432
2012-02-29,TDF 2018-07-31,0.019806016549434837
2012-03-31,TDF 2018-07-31,0.0006293921140662825
2012-04-30,TDF 2018-07-31,0.0016623354403537123
2012-05-31,TDF 2018-07-31,0.004879630064736356
2012-06-30,TDF 2018-07-31,-0.004966648672126353
2012-07-31,TDF 2018-07-31,0.02003667987974062
2012-08-31,TDF 2018-07-31,0.006707223909172011
2012-09-30,TDF 2018-07-31,0.015191670924405565
2012-10-31,TDF 2018-07-31,0.019380596865538998
2012-11-30,TDF 2018-07-31,0.010954411663982627
2012-12-31,TDF 2018-07-31,0.005799998650692723
2013-01-31,TDF 2018-07-31,-0.005768009994527572
2013-02-28,TDF 2018-07-31,0.005667391079738528
2013-03-31,TDF 2018-07-31,0.0005837743612124623
2013-04-30,TDF 2018-07-31,0.02956460335522486
2013-05-31,TDF 2018-07-31,-0.009949113978169123
2013-06-30,TDF 2018-07-31,-0.01518311813781286
2013-07-31,TDF 2018-07-31,0.010233341315581162
2013-08-31,TDF 2018-07-31,0.005237725062740304
2013-09-30,TDF 2018-07-31,0.009662911532827646
2013-10-31,TDF 2018-07-31,0.014920264306941964
2013-11-30,TDF 2018-07-31,0.00480412501157176
2013-12-31,TDF 2018-07-31,-0.007855376311418059
2014-01-31,TDF 2018-07-31,0.019555248439721444
2014-02-28,TDF 2018-07-31,0.003852171747348268
2014-03-31,TDF 2018-07-31,0.004852749901843363
2014-04-30,TDF 2018-07-31,0.007336091552638709
2014-05-31,TDF 2018-07-31,0.0055277776283981514
2014-06-30,TDF 2018-07-31,0.00853820105266778
2014-07-31,TDF 2018-07-31,0.003890834630383414
2014-08-31,TDF 2018-07-31,0.006545212263529091
2014-09-30,TDF 2018-07-31,0.0028289878360905425
2014-10-31,TDF 2018-07-31,-0.00126842275187007
2014-11-30,TDF 2018-07-31,0.0027027695790745395
2014-12-31,TDF 2018-07-31,0.0021209714908059204
2015-01-31,TDF 2018-07-31,0.0034466596393098172
2015-02-28,TDF 2018-07-31,0.004098816653253075
2015-03-31,TDF 2018-07-31,0.0011235547510679183
2015-04-30,TDF 2018-07-31,-0.002233075196692738
2015-05-31,TDF 2018-07-31,-0.0008921172181055083
2015-06-30,TDF 2018-07-31,-0.00448823976439813
2015-07-31,TDF 2018-07-31,0.0063892154096088965
2015-08-31,TDF 2018-07-31,-0.0015034252789925269
2015-09-30,TDF 2018-07-31,0.0021186557982763345
2015-10-31,TDF 2018-07-31,0.0034776094710294064
2015-11-30,TDF 2018-07-31,0.0022886701593750483
2015-12-31,TDF 2018-07-31,-0.0018946240905269346
2016-01-31,TDF 2018-07-31,0.003088907385111635
2016-02-29,TDF 2018-07-31,0.0006646719089124598
2016-03-31,TDF 2018-07-31,-0.0004692195749253153
2016-04-30,TDF 2018-07-31,-0.00008906499206674032
2016-05-31,TDF 2018-07-31,0.0007895851034410069
2016-06-30,TDF 2018-07-31,0.0016464059692845358
2016-07-31,TDF 2018-07-31,-0.000413293870351643
2016-08-31,TDF 2018-07-31,0.00007060363066294622
2016-09-30,TDF 2018-07-31,0.00015270673904095046
2016-10-31,TDF 2018-07-31,-0.0016775465612109827
2016-11-30,TDF 2018-07-31,-0.0002469038674518958
2016-12-31,TDF 2018-07-31,0.0017820779886885524
2017-01-31,TDF 2018-07-31,-0.0021298293767213093
2017-02-28,TDF 2018-07-31,0.0008488169841146557
2017-03-31,TDF 2018-07-31,-0.0011448770988545865
2017-04-30,TDF 2018-07-31,0.00016241770417953254
2017-05-31,TDF 2018-07-31,2.137920730189423e-7
2017-06-30,TDF 2018-07-31,-0.00043315418686697854
2017-07-31,TDF 2018-07-31,0.00007685696749474029
2017-08-31,TDF 2018-07-31,-0.00033793646068268346
2017-09-30,TDF 2018-07-31,-0.00041843647121480394
2017-10-31,TDF 2018-07-31,-0.00012267844895644047
2017-11-30,TDF 2018-07-31,-0.0002762242650097212
2017-12-31,TDF 2018-07-31,-0.0005014566298007876
2018-01-31,TDF 2018-07-31,-0.0007415771045062167
2018-02-28,TDF 2018-07-31,-0.00041751371875359483
2018-03-31,TDF 2018-07-31,-0.0003653512509254846
2018-04-30,TDF 2018-07-31,-0.0005120370695364088
2018-05-31,TDF 2018-07-31,-0.0005365857304512969
2018-06-30,TDF 2018-07-31,-0.00035113337038844485
2018-07-31,TDF 2018-07-31,-0.0004045758753779883
2008-08-31,TDF 2018-08-31,
2008-09-30,TDF 2018-08-31,0.002882024034327837
2008-10-31,TDF 2018-08-31,0.008710317164055766
2008-11-30,TDF 2018-08-31,0.04986276614077894
2008-12-31,TDF 2018-08-31,0.01241202327688476
2009-01-31,TDF 2018-08-31,-0.02344387282894142
2009-02-28,TDF 2018-08-31,0.012666280369198138
2009-03-31,TDF 2018-08-31,0.009301828124653758
2009-04-30,TDF 2018-08-31,0.006388990132891953
2009-05-31,TDF 2018-08-31,-0.025352555533720525
2009-06-30,TDF 2018-08-31,0.02346181992712421
2009-07-31,TDF 2018-08-31,0.030669067898711315
2009-08-31,TDF 2018-08-31,0.009355561980769228
2009-09-30,TDF 2018-08-31,0.006808034672261387
2009-10-31,TDF 2018-08-31,0.0017603517982678518
2009-11-30,TDF 2018-08-31,0.01161467545301658
2009-12-31,TDF 2018-08-31,-0.003743810926639687
2010-01-31,TDF 2018-08-31,0.006542746054930097
2010-02-28,TDF 2018-08-31,0.01091910007693545
2010-03-31,TDF 2018-08-31,0.007537010302593091
2010-04-30,TDF 2018-08-31,0.008334805667375038
2010-05-31,TDF 2018-08-31,0.011194250451214121
2010-06-30,TDF 2018-08-31,-0.008110315353056967
2010-07-31,TDF 2018-08-31,0.01504136200737571
2010-08-31,TDF 2018-08-31,0.02667136796839731
2010-09-30,TDF 2018-08-31,-0.005780716620078308
2010-10-31,TDF 2018-08-31,0.00022146645417354862
2010-11-30,TDF 2018-08-31,-0.03905190172664062
2010-12-31,TDF 2018-08-31,-0.002050848449206331
2011-01-31,TDF 2018-08-31,-0.006532370162535574
2011-02-28,TDF 2018-08-31,0.005216091767686613
2011-03-31,TDF 2018-08-31,-0.0059449562230721
2011-04-30,TDF 2018-08-31,-0.003455190568182999
2011-05-31,TDF 2018-08-31,0.020025536359594535
2011-06-30,TDF 2018-08-31,-0.003589706484188011
2011-07-31,TDF 2018-08-31,-0.0028915425297425705
2011-08-31,TDF 2018-08-31,0.04592470475696839
2011-09-30,TDF 2018-08-31,0.0009842259119915802
2011-10-31,TDF 2018-08-31,-0.01804892910331397
2011-11-30,TDF 2018-08-31,-0.037248822976605804
2011-12-31,TDF 2018-08-31,0.05014491739869701
2012-01-31,TDF 2018-08-31,0.027186585196448957
2012-02-29,TDF 2018-08-31,0.019999635624765415
2012-03-31,TDF 2018-08-31,0.0006788382329097695
2012-04-30,TDF 2018-08-31,0.0016414847332660023
2012-05-31,TDF 2018-08-31,0.005208570058439554
2012-06-30,TDF 2018-08-31,-0.0052937084596751775
2012-07-31,TDF 2018-08-31,0.020392259860674132
2012-08-31,TDF 2018-08-31,0.006605084914325022
2012-09-30,TDF 2018-08-31,0.015457269813197035
2012-10-31,TDF 2018-08-31,0.019624338577067416
2012-11-30,TDF 2018-08-31,0.011108807642032885
2012-12-31,TDF 2018-08-31,0.005849847304312841
2013-01-31,TDF 2018-08-31,-0.005872754001095682
2013-02-28,TDF 2018-08-31,0.00571963630321072
2013-03-31,TDF 2018-08-31,0.00053454941408744
2013-04-30,TDF 2018-08-31,0.029995700947093928
2013-05-31,TDF 2018-08-31,-0.010126173817323367
2013-06-30,TDF 2018-08-31,-0.01544396659485538
2013-07-31,TDF 2018-08-31,0.010202964115661526
2013-08-31,TDF 2018-08-31,0.005409983350982047
2013-09-30,TDF 2018-08-31,0.009922657249364896
2013-10-31,TDF 2018-08-31,0.015161588605810957
2013-11-30,TDF 2018-08-31,0.004797502767642656
2013-12-31,TDF 2018-08-31,-0.008150388540042769
2014-01-31,TDF 2018-08-31,0.020074996496972947
2014-02-28,TDF 2018-08-31,0.003942430239976922
2014-03-31,TDF 2018-08-31,0.004902038687132387
2014-04-30,TDF 2018-08-31,0.007596285662177399
2014-05-31,TDF 2018-08-31,0.005789494369033428
2014-06-30,TDF 2018-08-31,0.008792135876110146
2014-07-31,TDF 2018-08-31,0.004029487982329813
2014-08-31,TDF 2018-08-31,0.006854152639166225
2014-09-30,TDF 2018-08-31,0.002915919030926851
2014-10-31,TDF 2018-08-31,-0.0011546946008097426
2014-11-30,TDF 2018-08-31,0.002891163250039691
2014-12-31,TDF 2018-08-31,0.0022140637168550563
2015-01-31,TDF 2018-08-31,0.0035519586113526725
2015-02-28,TDF 2018-08-31,0.004201167986606456
2015-03-31,TDF 2018-08-31,0.0011341678954140608
2015-04-30,TDF 2018-08-31,-0.002323020578952986
2015-05-31,TDF 2018-08-31,-0.0010460144072897398
2015-06-30,TDF 2018-08-31,-0.004697996487043816
2015-07-31,TDF 2018-08-31,0.006684883093150468
2015-08-31,TDF 2018-08-31,-0.0015645940451629152
2015-09-30,TDF 2018-08-31,0.0022503759483652823
2015-10-31,TDF 2018-08-31,0.003706779321162152
2015-11-30,TDF 2018-08-31,0.002417899025877113
2015-12-31,TDF 2018-08-31,-0.002000036048839225
2016-01-31,TDF 2018-08-31,0.0033016324634738614
2016-02-29,TDF 2018-08-31,0.0007265353555849517
2016-03-31,TDF 2018-08-31,-0.000462283099067759
2016-04-30,TDF 2018-08-31,-0.00013352407200099375
2016-05-31,TDF 2018-08-31,0.0008308780381110802
2016-06-30,TDF 2018-08-31,0.0017768653295216462
2016-07-31,TDF 2018-08-31,-0.0003498130809574041
2016-08-31,TDF 2018-08-31,0.00008132287030430878
2016-09-30,TDF 2018-08-31,0.0001690734247808232
2016-10-31,TDF 2018-08-31,-0.0018321852765758465
2016-11-30,TDF 2018-08-31,-0.0002698404865144318
2016-12-31,TDF 2018-08-31,0.0019665560009070014
2017-01-31,TDF 2018-08-31,-0.002246685534414449
2017-02-28,TDF 2018-08-31,0.0009062630228757506
2017-03-31,TDF 2018-08-31,-0.0012128419811517086
2017-04-30,TDF 2018-08-31,0.00021529080426858335
2017-05-31,TDF 2018-08-31,0.000024051656427742133
2017-06-30,TDF 2018-08-31,-0.00045132196309612057
2017-07-31,TDF 2018-08-31,0.0001505973956036079
2017-08-31,TDF 2018-08-31,-0.0003122616497903152
2017-09-30,TDF 2018-08-31,-0.00042027962462200057
2017-10-31,TDF 2018-08-31,-0.00007331059585581669
2017-11-30,TDF 2018-08-31,-0.00025225555087293223
2017-12-31,TDF 2018-08-31,-0.0005218167338325046
2018-01-31,TDF 2018-08-31,-0.0007564625100767736
2018-02-28,TDF 2018-08-31,-0.0003941190093784826
2018-03-31,TDF 2018-08-31,-0.0003334302127740856
2018-04-30,TDF 2018-08-31,-0.0005365354888241763
2018-05-31,TDF 2018-08-31,-0.0006650815887806699
2018-06-30,TDF 2018-08-31,-0.0002873912238415845
2018-07-31,TDF 2018-08-31,-0.0003979679609088242
2018-08-31,TDF 2018-08-31,-0.00038103004380769367
2008-09-30,TDF 2018-09-30,
2008-10-31,TDF 2018-09-30,0.008573725579942992
2008-11-30,TDF 2018-09-30,0.05038776623058087
2008-12-31,TDF 2018-09-30,0.0122998690170488
2009-01-31,TDF 2018-09-30,-0.023646270649616767
2009-02-28,TDF 2018-09-30,0.01241028589134666
2009-03-31,TDF 2018-09-30,0.009302372833960732
2009-04-30,TDF 2018-09-30,0.006381587953166484
2009-05-31,TDF 2018-09-30,-0.025700886476236025
2009-06-30,TDF 2018-09-30,0.023591439695780547
2009-07-31,TDF 2018-09-30,0.030925248653140593
2009-08-31,TDF 2018-09-30,0.009512192928067023
2009-09-30,TDF 2018-09-30,0.0067510730054670875
2009-10-31,TDF 2018-09-30,0.0017049516014127329
2009-11-30,TDF 2018-09-30,0.011662530191100464
2009-12-31,TDF 2018-09-30,-0.003767792802939436
2010-01-31,TDF 2018-09-30,0.0066009309069812476
2010-02-28,TDF 2018-09-30,0.010801216333279297
2010-03-31,TDF 2018-09-30,0.007613337281294719
2010-04-30,TDF 2018-09-30,0.00827281960684931
2010-05-31,TDF 2018-09-30,0.011381362093649646
2010-06-30,TDF 2018-09-30,-0.008178682535149074
2010-07-31,TDF 2018-09-30,0.01510947074389964
2010-08-31,TDF 2018-09-30,0.027094616897982857
2010-09-30,TDF 2018-09-30,-0.005846372377666332
2010-10-31,TDF 2018-09-30,0.0002375117399213572
2010-11-30,TDF 2018-09-30,-0.039454980014604665
2010-12-31,TDF 2018-09-30,-0.0020540690308231656
2011-01-31,TDF 2018-09-30,-0.006535860170367195
2011-02-28,TDF 2018-09-30,0.00523412703503295
2011-03-31,TDF 2018-09-30,-0.006051206856647224
2011-04-30,TDF 2018-09-30,-0.0034472054485458143
2011-05-31,TDF 2018-09-30,0.02025120287096463
2011-06-30,TDF 2018-09-30,-0.0037300418054035844
2011-07-31,TDF 2018-09-30,-0.002978104569292016
2011-08-31,TDF 2018-09-30,0.04623913876541093
2011-09-30,TDF 2018-09-30,0.000974025896766797
2011-10-31,TDF 2018-09-30,-0.018395075418521496
2011-11-30,TDF 2018-09-30,-0.03748111543547826
2011-12-31,TDF 2018-09-30,0.05057042905309447
2012-01-31,TDF 2018-09-30,0.02725980644491119
2012-02-29,TDF 2018-09-30,0.020194886623428877
2012-03-31,TDF 2018-09-30,0.0007290482470870345
2012-04-30,TDF 2018-09-30,0.0016190226330992346
2012-05-31,TDF 2018-09-30,0.005538692805782679
2012-06-30,TDF 2018-09-30,-0.005623441498970411
2012-07-31,TDF 2018-09-30,0.02074006798431972
2012-08-31,TDF 2018-09-30,0.006509661836620757
2012-09-30,TDF 2018-09-30,0.01572180468213037
2012-10-31,TDF 2018-09-30,0.019856767809556367
2012-11-30,TDF 2018-09-30,0.011266972530358311
2012-12-31,TDF 2018-09-30,0.005898522914497014
2013-01-31,TDF 2018-09-30,-0.0059755268762533035
2013-02-28,TDF 2018-09-30,0.005768701356435447
2013-03-31,TDF 2018-09-30,0.0004895896194502089
2013-04-30,TDF 2018-09-30,0.030421967583039722
2013-05-31,TDF 2018-09-30,-0.010303084592053105
2013-06-30,TDF 2018-09-30,-0.01570176381411821
2013-07-31,TDF 2018-09-30,0.010167340076614665
2013-08-31,TDF 2018-09-30,0.005579392303546296
2013-09-30,TDF 2018-09-30,0.01017863938353925
2013-10-31,TDF 2018-09-30,0.015399213652962684
2013-11-30,TDF 2018-09-30,0.004787763877138452
2013-12-31,TDF 2018-09-30,-0.008443535475994897
2014-01-31,TDF 2018-09-30,0.020590204363904893
2014-02-28,TDF 2018-09-30,0.004033015678652952
2014-03-31,TDF 2018-09-30,0.004948985196365154
2014-04-30,TDF 2018-09-30,0.007854000000569772
2014-05-31,TDF 2018-09-30,0.006053706888256
2014-06-30,TDF 2018-09-30,0.009046835109993547
2014-07-31,TDF 2018-09-30,0.004170481387200223
2014-08-31,TDF 2018-09-30,0.007169204332614505
2014-09-30,TDF 2018-09-30,0.003000270448849655
2014-10-31,TDF 2018-09-30,-0.0010350236977638959
2014-11-30,TDF 2018-09-30,0.0030881263303547068
2014-12-31,TDF 2018-09-30,0.002310734357357138
2015-01-31,TDF 2018-09-30,0.003662693460387476
2015-02-28,TDF 2018-09-30,0.004301777602503739
2015-03-31,TDF 2018-09-30,0.0011456487234622473
2015-04-30,TDF 2018-09-30,-0.002414330595711902
2015-05-31,TDF 2018-09-30,-0.0012081189969636217
2015-06-30,TDF 2018-09-30,-0.004912672799303244
2015-07-31,TDF 2018-09-30,0.006984079023952156
2015-08-31,TDF 2018-09-30,-0.001626404155743661
2015-09-30,TDF 2018-09-30,0.0023850199877291983
2015-10-31,TDF 2018-09-30,0.003938164759678998
2015-11-30,TDF 2018-09-30,0.0025506344356517117
2015-12-31,TDF 2018-09-30,-0.0021085657922278096
2016-01-31,TDF 2018-09-30,0.0035192572013024526
2016-02-29,TDF 2018-09-30,0.000791329066852725
2016-03-31,TDF 2018-09-30,-0.00045080036492017715
2016-04-30,TDF 2018-09-30,-0.00018161104542605778
2016-05-31,TDF 2018-09-30,0.0008746831739530217
2016-06-30,TDF 2018-09-30,0.0019108797029327158
2016-07-31,TDF 2018-09-30,-0.00028101266880246894
2016-08-31,TDF 2018-09-30,0.00009349411553022454
2016-09-30,TDF 2018-09-30,0.00018828974809700889
2016-10-31,TDF 2018-09-30,-0.001993731628655608
2016-11-30,TDF 2018-09-30,-0.0002998012449644301
2016-12-31,TDF 2018-09-30,0.002155874383163558
2017-01-31,TDF 2018-09-30,-0.002369732935706155
2017-02-28,TDF 2018-09-30,0.0009656674563347951
2017-03-31,TDF 2018-09-30,-0.001278771925569727
2017-04-30,TDF 2018-09-30,0.000265652077473684
2017-05-31,TDF 2018-09-30,0.00004838002379000285
2017-06-30,TDF 2018-09-30,-0.00047250252546245883
2017-07-31,TDF 2018-09-30,0.00022520644550557968
2017-08-31,TDF 2018-09-30,-0.0002823505260431689
2017-09-30,TDF 2018-09-30,-0.0004180497079306372
2017-10-31,TDF 2018-09-30,-0.000023836537961959915
2017-11-30,TDF 2018-09-30,-0.00022833282043709807
2017-12-31,TDF 2018-09-30,-0.000549170091207944
2018-01-31,TDF 2018-09-30,-0.0007688275618095253
2018-02-28,TDF 2018-09-30,-0.0003657092735665663
2018-03-31,TDF 2018-09-30,-0.00029438378716496657
2018-04-30,TDF 2018-09-30,-0.0005604473640740025
2018-05-31,TDF 2018-09-30,-0.0008351958892848489
2018-06-30,TDF 2018-09-30,-0.00021048261477044165
2018-07-31,TDF 2018-09-30,-0.00039234164166440156
2018-08-31,TDF 2018-09-30,-0.00040863563883010613
2018-09-30,TDF 2018-09-30,-0.00032266216165089073
2008-10-31,TDF 2018-10-31,
2008-11-30,TDF 2018-10-31,0.05091259177950752
2008-12-31,TDF 2018-10-31,0.012187438334314961
2009-01-31,TDF 2018-10-31,-0.02384699315788925
2009-02-28,TDF 2018-10-31,0.012150762387673139
2009-03-31,TDF 2018-10-31,0.009302337547503139
2009-04-30,TDF 2018-10-31,0.006374966313113899
2009-05-31,TDF 2018-10-31,-0.026047973254296114
2009-06-30,TDF 2018-10-31,0.02371888260163605
2009-07-31,TDF 2018-10-31,0.031178695481355104
2009-08-31,TDF 2018-10-31,0.009668568236568632
2009-09-30,TDF 2018-10-31,0.0066945713713923586
2009-10-31,TDF 2018-10-31,0.0016483496843733066
2009-11-30,TDF 2018-10-31,0.011709962263896718
2009-12-31,TDF 2018-10-31,-0.0037923105415665504
2010-01-31,TDF 2018-10-31,0.006659417506323433
2010-02-28,TDF 2018-10-31,0.010684713323339999
2010-03-31,TDF 2018-10-31,0.007692117832469619
2010-04-30,TDF 2018-10-31,0.008204467496122313
2010-05-31,TDF 2018-10-31,0.011568353506433458
2010-06-30,TDF 2018-10-31,-0.008246425940418672
2010-07-31,TDF 2018-10-31,0.015176211919248391
2010-08-31,TDF 2018-10-31,0.027523148941629695
2010-09-30,TDF 2018-10-31,-0.0059171682929061165
2010-10-31,TDF 2018-10-31,0.00025502331346625296
2010-11-30,TDF 2018-10-31,-0.03985515144375818
2010-12-31,TDF 2018-10-31,-0.002056764589964942
2011-01-31,TDF 2018-10-31,-0.0065368728599186085
2011-02-28,TDF 2018-10-31,0.005251205272488276
2011-03-31,TDF 2018-10-31,-0.006158770448789363
2011-04-30,TDF 2018-10-31,-0.00343431542735726
2011-05-31,TDF 2018-10-31,0.02047430209233465
2011-06-30,TDF 2018-10-31,-0.0038689396620581163
2011-07-31,TDF 2018-10-31,-0.0030653453136839587
2011-08-31,TDF 2018-10-31,0.04654232156982402
2011-09-30,TDF 2018-10-31,0.0009664447773718136
2011-10-31,TDF 2018-10-31,-0.018741744152168578
2011-11-30,TDF 2018-10-31,-0.037709665839765066
2011-12-31,TDF 2018-10-31,0.05099140922576549
2012-01-31,TDF 2018-10-31,0.027333431728256845
2012-02-29,TDF 2018-10-31,0.020391692578626417
2012-03-31,TDF 2018-10-31,0.0007800051121330774
2012-04-30,TDF 2018-10-31,0.0015950467743846592
2012-05-31,TDF 2018-10-31,0.00586998360474248
2012-06-30,TDF 2018-10-31,-0.005955678704783853
2012-07-31,TDF 2018-10-31,0.021080088430132326
2012-08-31,TDF 2018-10-31,0.0064209036697632825
2012-09-30,TDF 2018-10-31,0.015985312938036067
2012-10-31,TDF 2018-10-31,0.020077970040152437
2012-11-30,TDF 2018-10-31,0.011428722939430216
2012-12-31,TDF 2018-10-31,0.005946266279478122
2013-01-31,TDF 2018-10-31,-0.00607644084035709
2013-02-28,TDF 2018-10-31,0.005814582659731697
2013-03-31,TDF 2018-10-31,0.0004490060308897207
2013-04-30,TDF 2018-10-31,0.03084344058936902
2013-05-31,TDF 2018-10-31,-0.010479872826793815
2013-06-30,TDF 2018-10-31,-0.015956427242194374
2013-07-31,TDF 2018-10-31,0.010126698349946348
2013-08-31,TDF 2018-10-31,0.005745851963009423
2013-09-30,TDF 2018-10-31,0.010430610412268932
2013-10-31,TDF 2018-10-31,0.015633085745989282
2013-11-30,TDF 2018-10-31,0.004775032430536589
2013-12-31,TDF 2018-10-31,-0.008734289372373458
2014-01-31,TDF 2018-10-31,0.02110050910809502
2014-02-28,TDF 2018-10-31,0.004123879043622663
2014-03-31,TDF 2018-10-31,0.004993852294880731
2014-04-30,TDF 2018-10-31,0.00810898983188338
2014-05-31,TDF 2018-10-31,0.006319952359486153
2014-06-30,TDF 2018-10-31,0.009302005355355641
2014-07-31,TDF 2018-10-31,0.004313728439138355
2014-08-31,TDF 2018-10-31,0.007490132389840825
2014-09-30,TDF 2018-10-31,0.0030818655415189118
2014-10-31,TDF 2018-10-31,-0.0009096848256324833
2014-11-30,TDF 2018-10-31,0.003293502216637051
2014-12-31,TDF 2018-10-31,0.002411012338829326
2015-01-31,TDF 2018-10-31,0.0037791236466122187
2015-02-28,TDF 2018-10-31,0.004400637345440278
2015-03-31,TDF 2018-10-31,0.0011581929384003407
2015-04-30,TDF 2018-10-31,-0.0025071218644221265
2015-05-31,TDF 2018-10-31,-0.0013782758042214377
2015-06-30,TDF 2018-10-31,-0.005132354570887628
2015-07-31,TDF 2018-10-31,0.007286676081603808
2015-08-31,TDF 2018-10-31,-0.0016888404804027313
2015-09-30,TDF 2018-10-31,0.0025225245220128908
2015-10-31,TDF 2018-10-31,0.004171169130935793
2015-11-30,TDF 2018-10-31,0.002686766259641666
2015-12-31,TDF 2018-10-31,-0.0022202944916914517
2016-01-31,TDF 2018-10-31,0.0037416341424718297
2016-02-29,TDF 2018-10-31,0.0008590788236404683
2016-03-31,TDF 2018-10-31,-0.00043471081319978804
2016-04-30,TDF 2018-10-31,-0.0002333759628841718
2016-05-31,TDF 2018-10-31,0.0009212646652507409
