DateId,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR
196605,-6.38,-7.57,-12.10,-3.86,-4.52,-7.57
196606,-1.70,-0.37,0.97,-1.86,-1.93,1.93
196607,-0.79,-1.05,-2.35,-0.60,-1.97,-1.64
196608,-9.52,-9.85,-11.44,-6.52,-7.19,-9.01
196609,-1.04,-1.37,-1.86,-0.03,0.25,-2.93
196610,-0.53,0.59,-3.78,6.38,6.33,-0.76
196611,4.09,3.10,7.15,-1.88,0.71,6.53
196612,1.49,1.27,3.27,0.15,0.53,0.34
196701,22.02,15.39,14.74,13.64,6.06,6.92
196702,2.20,3.43,5.51,-1.59,0.48,2.13
196703,5.46,6.14,7.73,3.74,4.45,4.25
196704,2.96,3.30,5.73,6.74,1.92,5.00
196705,-1.36,-1.08,-1.41,-5.12,-4.08,-3.76
196706,5.25,6.87,12.82,0.57,1.17,5.01
196707,9.22,8.01,8.70,6.89,3.05,5.20
196708,1.13,1.26,-1.04,-0.75,-0.28,-1.22
196709,3.67,5.91,7.06,3.30,2.13,4.69
196710,-3.33,-2.81,-1.63,-3.98,-3.61,1.69
196711,-0.23,0.21,0.82,0.57,0.29,1.97
196712,5.33,7.46,11.23,2.59,2.66,3.09
196801,2.89,2.33,0.25,-1.23,-5.36,-7.51
196802,-3.51,-4.22,-7.55,-2.54,-2.32,-5.18
196803,-1.52,-1.35,-0.35,-0.54,0.46,4.67
196804,12.63,12.30,17.25,7.21,8.31,12.81
196805,7.65,6.62,11.03,0.78,1.62,4.90
196806,1.30,2.16,0.30,2.87,0.68,-0.31
196807,-3.87,-2.43,-3.10,-1.71,-1.32,-4.26
196808,2.09,3.49,5.31,1.31,1.57,1.90
196809,7.15,5.39,7.77,5.49,3.49,3.60
196810,0.84,1.78,0.01,2.40,0.37,0.30
196811,7.87,7.77,8.36,5.37,5.10,8.36
196812,-0.65,1.07,-0.68,-4.51,-3.59,-3.83
196901,-0.63,-0.45,-0.76,-1.32,-0.13,-1.49
196902,-9.17,-7.46,-9.81,-3.18,-5.69,-7.64
196903,-0.68,1.28,4.77,2.29,4.09,4.97
196904,-0.49,-0.50,1.35,2.37,1.86,3.02
196905,-0.85,-0.42,0.53,-0.92,0.98,1.32
196906,-12.57,-10.99,-12.28,-2.97,-5.96,-7.87
196907,-12.55,-7.73,-9.70,-6.99,-5.40,-6.19
196908,5.75,4.00,8.15,4.14,4.40,6.02
196909,-2.83,-1.45,-0.43,-4.60,-2.65,-2.15
196910,11.30,7.11,6.90,8.98,5.17,4.65
196911,-7.51,-5.33,-3.55,-4.90,-4.53,-1.52
196912,-8.96,-5.88,-4.08,-5.07,-3.25,0.59
197001,-4.18,-4.80,-6.48,-10.13,-9.08,-6.71
197002,3.31,3.60,4.54,6.36,6.45,5.67
197003,-2.71,-1.44,-3.49,-1.52,2.46,-1.46
197004,-18.52,-13.03,-19.06,-9.03,-9.26,-10.14
197005,-10.23,-9.67,-10.17,-1.67,-5.45,-7.06
197006,-11.36,-7.14,-3.86,-8.07,-5.09,-4.29
197007,7.16,7.47,5.94,11.33,8.40,6.30
197008,10.13,5.70,3.09,9.86,5.57,3.55
197009,18.80,9.31,8.49,9.25,4.76,2.28
197010,-11.48,-2.55,-0.12,-8.15,-1.23,-0.61
197011,-0.33,2.15,3.54,4.64,5.04,5.96
197012,9.40,9.70,8.00,7.68,7.22,4.48
197101,15.35,10.13,8.97,10.26,5.17,2.93
197102,4.57,2.99,4.50,0.46,1.01,2.19
197103,6.12,6.28,6.01,6.61,3.84,3.92
197104,2.44,2.67,3.79,4.00,2.44,5.36
197105,-6.50,-4.92,-4.57,-3.42,-3.66,-3.49
197106,-3.46,-2.42,0.70,0.35,0.15,1.57
197107,-4.88,-4.62,-5.92,-2.88,-3.57,-6.49
197108,2.84,4.08,6.43,2.51,4.33,5.80
197109,-2.38,-1.18,0.73,-1.51,-0.01,-0.42
197110,-7.75,-5.43,-5.35,-3.45,-3.41,-4.86
197111,-4.21,-2.89,-1.85,-0.32,0.49,0.35
197112,13.83,12.30,12.60,9.18,8.14,9.16
197201,10.89,6.95,8.59,-0.03,2.72,2.40
197202,2.39,3.78,4.33,1.66,2.05,4.78
197203,-1.06,0.56,1.16,-1.49,0.75,2.16
197204,-1.44,0.42,2.47,-0.15,0.14,1.52
197205,-4.12,-2.19,-1.20,0.18,0.95,3.91
197206,-4.47,-3.07,-3.48,-3.82,-2.15,-1.00
197207,-4.36,-2.39,-3.45,-3.10,-0.75,1.36
197208,2.70,1.55,-0.13,8.61,5.63,0.72
197209,-3.77,-2.67,-2.69,-2.40,-0.84,0.18
197210,-2.22,-0.56,-0.95,0.54,1.73,0.66
197211,6.83,5.26,4.59,9.88,7.08,1.97
197212,-3.82,-1.43,0.67,-2.33,0.12,3.08
197301,-6.33,-3.97,-5.53,-8.20,-2.58,-1.40
197302,-8.34,-7.03,-9.55,-9.23,-3.66,-3.58
197303,-4.59,-3.01,-0.33,-2.26,-2.42,0.59
197304,-10.59,-6.30,-4.90,-10.71,-5.10,-3.69
197305,-11.06,-8.51,-5.25,-9.20,-3.03,-0.63
197306,-5.28,-3.07,-1.91,-4.96,-2.80,0.32
197307,18.00,11.23,7.01,15.02,8.96,2.67
197308,-7.31,-3.63,-2.28,-4.97,-3.15,-2.82
197309,11.63,9.82,9.19,14.19,9.14,2.66
197310,-3.91,1.34,3.05,-5.26,-1.57,1.34
197311,-22.38,-17.52,-15.91,-20.86,-12.32,-9.48
197312,-7.51,-2.44,4.58,-4.52,-0.55,3.72
197401,16.11,10.12,6.92,5.98,2.25,-2.67
197402,-0.47,0.47,0.09,0.61,-0.89,0.79
197403,0.92,0.24,-0.94,-3.52,-1.42,-3.66
197404,-7.38,-5.07,-4.99,-5.93,-3.92,-4.21
197405,-9.49,-7.01,-7.50,-3.86,-1.34,-6.43
197406,-4.86,-3.09,-1.66,-3.04,-1.83,-1.61
197407,-6.27,-4.44,-4.28,-8.92,-8.33,-4.91
197408,-9.70,-8.16,-6.32,-10.68,-9.10,-8.00
197409,-10.48,-7.11,-7.77,-13.52,-12.97,-7.75
197410,9.17,8.59,10.66,20.78,15.39,18.24
197411,-6.12,-5.55,-3.00,-4.14,-4.49,-2.87
197412,-7.67,-6.43,-5.41,-4.66,-2.36,-0.98
197501,35.62,26.90,19.77,21.68,11.21,9.94
197502,4.23,4.91,4.73,6.82,6.96,5.17
197503,9.05,5.19,6.47,4.33,1.73,2.76
197504,1.99,3.29,6.57,5.79,4.76,4.24
197505,7.47,6.60,8.16,6.01,5.88,4.16
197506,7.10,6.76,6.52,5.36,4.74,5.85
197507,-1.53,-2.54,-3.33,-7.84,-6.03,-5.36
197508,-5.09,-4.60,-5.26,-2.25,-1.84,-2.39
197509,-3.85,-3.40,-3.84,-4.72,-2.79,-3.93
197510,0.94,2.98,2.80,7.82,5.79,5.52
197511,1.35,2.46,2.49,4.37,2.60,2.23
197512,0.21,-1.32,-1.43,-2.27,-0.70,-0.83
197601,15.91,18.98,20.51,9.97,12.92,14.13
197602,9.65,8.07,8.80,-0.57,-0.72,1.03
197603,0.27,1.77,2.34,3.07,3.36,1.44
197604,-0.88,-0.59,-1.77,-2.47,-0.09,-0.52
197605,-0.80,-1.26,-3.15,-1.52,-0.25,-1.30
197606,3.35,2.85,4.17,5.13,4.66,3.44
197607,-0.21,1.02,0.10,-1.26,0.13,-1.88
197608,-2.17,-1.15,-2.15,0.50,0.39,-1.07
197609,2.61,3.08,2.63,1.88,2.92,2.25
197610,-2.04,-1.24,-2.24,-2.47,-1.37,-3.13
197611,2.86,3.52,4.29,-1.70,1.29,2.51
197612,10.71,8.90,9.58,4.73,5.67,7.32
197701,0.34,2.47,2.93,-7.35,-3.01,-1.84
197702,-1.54,-0.40,0.19,-1.62,-1.40,-2.67
197703,0.54,0.56,0.63,-1.85,-1.06,-0.57
197704,-0.18,1.50,2.57,-2.14,0.77,3.48
197705,-0.91,0.62,0.11,-3.04,-0.44,-0.04
197706,5.29,5.70,7.23,4.87,4.73,6.14
197707,-0.12,0.44,0.64,-1.41,-1.60,-1.41
197708,-0.60,-0.89,-0.09,0.84,-2.96,-2.93
197709,0.09,1.19,1.85,-1.32,1.17,1.12
197710,-2.47,-1.83,-3.23,-4.34,-3.86,-3.82
197711,7.23,6.83,8.66,3.64,4.06,6.49
197712,0.52,1.85,2.40,0.05,0.86,1.34
197801,-1.83,-1.90,-3.18,-6.40,-5.45,-6.22
197802,1.48,2.17,2.93,-2.66,-0.91,-0.18
197803,5.91,5.52,7.00,3.48,2.11,5.28
197804,7.33,6.78,8.70,9.89,7.39,9.51
197805,5.58,4.26,7.33,1.44,1.33,5.23
197806,-0.97,0.48,1.06,-2.60,-0.99,0.91
197807,3.78,4.89,7.14,4.90,5.53,9.91
197808,6.47,7.02,9.70,3.79,2.93,6.56
197809,0.20,-0.22,-1.80,0.63,-1.46,-3.76
197810,-15.06,-16.51,-23.14,-8.27,-10.04,-17.04
197811,2.98,4.21,8.50,2.26,3.04,7.63
197812,0.71,1.91,2.97,-0.92,2.04,2.85
197901,9.65,7.75,8.91,6.23,3.90,4.11
197902,-2.18,-1.93,-2.68,-2.54,-2.58,-4.03
197903,8.08,8.38,10.51,5.20,5.34,8.58
197904,2.08,2.55,2.92,0.16,0.02,1.06
197905,-1.55,-1.02,-1.59,-0.87,-1.32,-1.93
197906,5.30,5.17,6.00,3.99,4.57,4.83
197907,3.43,3.36,1.94,1.83,1.40,1.18
197908,8.96,6.40,8.24,7.08,5.00,7.22
197909,-2.28,-0.77,1.65,-3.03,-1.08,3.61
197910,-11.64,-10.07,-9.76,-7.30,-7.45,-5.10
197911,3.56,6.37,12.19,3.51,5.53,10.93
197912,4.47,4.27,9.09,0.02,1.97,4.85
198001,5.53,6.77,10.63,2.03,5.18,11.83
198002,-4.56,-3.62,0.79,-4.34,-2.30,6.09
198003,-13.74,-15.05,-20.47,-4.73,-9.22,-17.17
198004,6.64,5.59,7.05,6.53,3.53,5.15
198005,9.35,8.03,7.43,5.55,6.60,5.12
198006,4.04,4.01,5.62,3.32,1.96,4.91
198007,8.94,8.67,12.05,9.13,5.64,6.60
198008,4.71,3.73,8.70,0.66,1.17,2.80
198009,1.78,2.45,5.55,-0.76,0.54,6.33
198010,0.19,2.00,6.99,-2.41,0.23,5.04
198011,0.99,4.60,12.13,0.80,10.58,19.97
198012,-1.67,-1.49,-4.43,2.91,-2.18,-7.76
198101,1.64,1.83,-3.34,1.53,-2.16,-9.14
198102,1.36,1.45,0.38,2.62,2.55,0.90
198103,7.49,7.26,8.01,4.67,3.31,5.78
198104,2.36,3.40,3.16,-0.58,-1.51,-3.53
198105,0.55,2.55,5.21,0.37,0.43,2.82
198106,0.18,-0.66,-2.56,2.42,-1.26,-6.17
198107,-1.73,-2.01,-2.55,2.57,-1.27,-1.49
198108,-6.94,-6.21,-7.82,-4.81,-5.63,-6.14
198109,-9.70,-6.45,-6.51,-6.57,-5.22,-5.49
198110,6.22,7.05,9.56,3.32,6.03,7.62
198111,1.70,4.51,3.59,5.32,5.62,3.02
198112,-3.18,-0.32,-1.37,-3.49,-2.59,-2.74
198201,-3.80,-3.12,-3.17,-3.66,-2.05,-0.76
198202,-7.43,-3.49,-2.42,-7.59,-4.81,-2.87
198203,-2.43,-0.42,-0.37,-2.40,-1.19,1.36
198204,5.44,5.55,5.26,4.81,3.92,4.07
198205,-4.88,-2.24,-1.65,-4.55,-2.01,-2.75
198206,-6.08,-2.50,-0.84,-4.52,-2.21,0.01
198207,-3.36,-1.06,-0.11,-5.08,-3.97,0.48
198208,10.01,7.56,7.52,15.72,12.82,11.02
198209,-0.16,5.02,6.04,0.31,1.31,2.39
198210,13.55,12.50,15.77,12.75,11.85,10.55
198211,4.81,9.59,10.75,1.05,4.80,6.96
198212,0.36,1.26,1.60,2.67,0.37,1.39
198301,9.13,5.94,7.69,4.38,4.33,2.56
198302,2.63,5.36,6.43,1.27,2.42,4.85
198303,3.51,4.35,5.49,3.73,2.74,3.51
198304,6.05,7.09,8.49,8.25,5.83,9.06
198305,9.52,5.08,7.28,1.09,-0.62,0.24
198306,3.35,3.58,5.12,3.96,2.16,5.86
198307,-0.14,-1.44,-3.70,-2.81,-2.82,-5.40
198308,-1.12,-2.04,-5.36,3.27,1.38,-3.26
198309,0.58,2.81,1.92,1.94,1.94,0.58
198310,-4.17,-4.62,-7.89,-0.53,-1.34,-5.73
198311,3.41,4.81,4.61,2.64,3.04,1.17
198312,-2.52,-0.59,-1.38,-0.64,-1.46,-0.16
198401,-0.53,-0.40,-2.33,-0.21,-0.72,-3.54
198402,-5.89,-4.47,-5.46,-4.40,-3.26,-3.93
198403,-0.43,1.82,1.23,1.21,1.62,1.72
198404,-2.19,-0.19,0.45,-0.41,0.54,1.22
198405,-6.20,-5.02,-4.11,-6.03,-4.88,-5.05
198406,2.19,3.54,2.86,3.05,3.33,1.33
198407,-7.01,-3.50,-1.45,-2.47,-1.08,-2.48
198408,13.71,11.08,8.32,14.84,12.28,8.98
198409,-2.05,-0.45,2.22,-1.56,-0.71,1.47
198410,-3.72,-0.65,0.94,-1.00,0.28,0.90
198411,-4.48,-0.88,-1.15,-0.75,-0.91,-0.96
198412,0.57,2.53,2.25,1.51,2.56,2.75
198501,15.98,11.79,8.79,11.91,9.11,5.47
198502,1.72,2.82,3.22,-0.01,1.45,2.29
198503,-3.42,-1.83,-0.19,0.49,-0.44,0.80
198504,-2.79,-0.58,0.87,-1.90,-0.05,0.34
198505,1.18,3.90,4.77,2.42,6.51,6.94
198506,-1.43,2.31,3.50,1.38,1.01,3.19
198507,3.28,2.23,1.69,3.39,0.11,-2.41
198508,-1.32,-0.65,0.23,-1.73,-0.57,0.27
198509,-7.21,-4.92,-4.71,-4.38,-3.28,-3.69
198510,0.72,3.79,5.93,1.60,4.75,6.14
198511,6.54,6.57,7.52,8.50,7.15,6.42
198512,3.88,4.68,4.18,4.80,4.94,4.05
198601,-0.25,1.77,4.02,1.18,-0.14,2.82
198602,5.32,6.94,8.89,6.66,7.68,8.20
198603,4.23,5.05,4.94,3.22,4.77,7.28
198604,1.09,1.76,2.16,0.03,-1.12,-1.74
198605,2.76,3.12,5.26,5.24,4.47,6.86
198606,-2.27,0.81,2.53,-1.11,1.37,3.97
198607,-10.49,-7.24,-8.06,-6.99,-4.79,-5.62
198608,4.36,3.37,2.38,13.10,7.57,4.75
198609,-4.99,-5.82,-7.54,-2.51,-7.20,-11.31
198610,1.83,2.91,4.37,0.32,5.91,6.74
198611,-0.81,0.17,-1.14,1.75,2.22,1.55
198612,-3.19,-1.85,-3.14,-3.68,-2.45,-2.83
198701,11.73,10.09,12.19,10.82,12.15,14.41
198702,7.95,7.25,7.54,7.18,4.61,3.16
198703,1.39,2.26,3.31,1.40,1.20,2.79
198704,-3.90,-3.11,-2.14,0.82,-3.18,-0.55
198705,-0.28,-0.24,-0.69,1.76,0.32,0.64
198706,2.42,3.80,2.54,4.97,4.91,4.42
198707,2.15,3.12,4.73,2.88,4.10,5.43
198708,3.03,3.59,3.01,5.78,3.89,3.89
198709,-2.74,-1.19,-1.42,-1.60,-3.09,-1.33
198710,-26.25,-27.74,-32.19,-13.83,-21.64,-23.38
198711,-5.99,-3.57,-5.30,-4.92,-8.25,-8.03
198712,3.87,6.42,11.44,3.76,6.67,7.96
198801,7.93,5.40,1.94,10.37,6.26,1.66
198802,8.51,7.79,7.61,7.28,3.80,5.27
198803,2.90,3.89,4.34,-1.88,-3.36,-2.11
198804,0.63,1.21,2.91,-0.54,0.63,1.58
198805,-2.93,-1.60,-1.50,0.74,0.56,0.62
198806,7.10,5.67,6.76,9.04,4.48,3.35
198807,-0.49,-1.12,-0.53,-1.86,-0.53,-0.49
198808,-3.04,-1.99,-2.53,-2.77,-2.84,-2.56
198809,1.31,2.72,3.02,4.62,4.42,3.49
198810,-1.99,-0.88,-0.18,1.51,2.41,2.30
198811,-3.92,-2.18,-3.11,-1.17,-1.66,-1.63
198812,2.86,2.99,4.22,2.34,1.83,1.59
198901,4.62,4.22,5.12,7.93,6.41,6.93
198902,0.68,0.41,1.24,-2.10,-2.48,-0.66
198903,1.17,1.96,3.43,-0.42,1.81,4.34
198904,2.97,3.76,5.25,4.62,4.97,5.76
198905,3.23,4.06,4.28,2.90,4.04,4.69
198906,-2.38,-0.21,-2.05,-0.53,-0.82,-0.06
198907,1.54,4.15,5.92,4.50,7.61,10.75
198908,1.86,3.01,2.96,3.48,2.24,1.40
198909,-1.38,0.46,1.82,-2.46,-1.20,1.37
198910,-7.22,-4.88,-5.53,-3.59,-2.22,-2.58
198911,-1.37,0.73,1.29,-0.82,2.68,1.93
198912,-1.46,-0.13,0.91,-1.15,2.96,2.06
199001,-8.29,-7.44,-9.75,-3.72,-6.37,-8.21
199002,2.86,1.93,3.81,3.28,1.34,1.31
199003,2.02,3.11,4.81,2.38,1.34,3.03
199004,-4.98,-3.26,-2.74,-4.43,-2.77,-2.11
199005,4.99,4.44,10.08,8.68,9.05,9.86
199006,-0.57,0.47,0.22,-3.81,-1.32,0.38
199007,-6.56,-3.47,-2.65,-7.82,-1.41,0.34
199008,-14.75,-11.05,-13.04,-10.51,-9.66,-8.28
199009,-12.95,-7.76,-8.38,-11.57,-4.08,-4.72
199010,-10.25,-5.55,-3.77,-6.79,-0.69,0.20
199011,8.60,6.52,7.09,14.59,7.61,5.39
199012,1.20,4.15,4.96,5.22,4.42,1.96
199101,10.31,7.15,8.01,13.98,5.90,3.34
199102,15.48,10.32,10.85,12.22,6.69,6.98
199103,6.05,4.58,8.84,1.02,1.76,3.65
199104,0.44,1.80,0.61,4.11,0.50,-0.69
199105,2.07,3.51,5.42,7.50,3.61,3.96
199106,-4.12,-2.88,-5.47,-5.93,-4.95,-3.74
199107,1.74,2.94,6.41,3.26,3.12,7.11
199108,1.81,3.28,5.40,4.31,1.35,3.87
199109,-1.55,0.24,1.90,-1.53,-1.11,-1.47
199110,0.71,1.58,4.22,-0.24,1.65,2.61
199111,-5.06,-2.67,-4.75,-5.43,-2.94,-3.38
199112,3.36,6.35,10.71,6.83,11.26,16.06
199201,10.87,6.84,9.40,1.44,-2.28,-2.10
199202,3.10,3.29,3.01,2.63,0.73,1.33
199203,-3.50,-0.96,-3.74,-2.72,-1.50,-2.90
199204,-3.65,-2.36,-4.28,4.32,2.88,-0.14
199205,1.79,0.50,0.64,0.56,-0.01,1.84
199206,-5.05,-2.94,-4.25,-1.60,-0.74,-3.54
199207,1.83,3.36,4.13,3.40,4.38,4.05
199208,-3.04,-2.18,-3.12,-2.15,-1.54,-3.02
199209,-0.06,1.78,2.75,1.44,1.36,1.52
199210,2.04,2.18,3.60,-0.50,0.29,2.94
199211,9.38,6.12,7.62,3.55,3.34,4.82
199212,0.94,3.40,5.55,-1.83,2.12,2.22
199301,2.28,3.33,5.13,-2.97,0.78,3.88
199302,-4.65,-1.45,-1.40,-1.61,1.03,1.49
199303,1.02,2.22,4.72,0.71,1.97,4.41
199304,-4.11,-1.75,-2.88,-2.82,-2.40,-3.33
199305,5.98,3.62,4.41,3.31,1.58,5.29
199306,-1.56,0.27,2.05,-2.39,0.38,3.13
199307,-0.08,1.81,1.90,-2.76,-0.18,1.71
199308,2.74,3.09,5.71,3.84,2.94,5.95
199309,0.98,2.63,4.39,-2.09,-0.23,1.27
199310,4.16,2.43,2.86,4.64,0.18,0.59
199311,-0.98,-2.35,-4.24,2.68,-2.52,-3.61
199312,1.41,3.21,3.76,0.07,2.24,2.37
199401,3.27,2.48,3.09,3.78,2.20,4.18
199402,-0.46,-0.30,-0.95,-2.25,-2.68,-2.45
199403,-4.40,-4.71,-6.30,-4.22,-4.01,-4.95
199404,-1.77,-0.37,0.24,1.35,1.63,0.01
199405,0.24,0.06,-2.42,1.64,1.36,0.19
199406,-3.27,-1.29,-3.22,-1.96,-2.55,-3.80
199407,0.88,1.21,2.46,3.31,3.88,1.95
199408,5.58,4.99,6.18,3.83,3.23,6.30
199409,-0.60,-0.68,1.25,-2.60,-2.37,-1.80
199410,-1.26,-0.58,1.19,1.88,1.99,2.05
199411,-4.63,-3.54,-3.23,-2.15,-3.89,-3.79
199412,-2.27,1.91,3.36,0.03,1.73,1.32
199501,0.87,0.04,-0.58,3.53,3.22,1.29
199502,3.28,3.45,3.85,5.00,4.26,3.48
199503,1.43,1.85,2.60,3.19,2.36,2.92
199504,2.09,2.41,2.30,0.24,2.24,3.62
199505,1.64,1.68,1.79,4.59,3.85,3.34
199506,4.24,3.43,8.49,2.81,1.18,4.58
199507,4.34,4.83,8.77,3.45,3.41,4.22
199508,1.80,3.56,3.16,1.53,1.18,0.27
199509,0.11,2.30,3.00,1.82,3.89,4.65
199510,-8.28,-3.36,-4.50,-3.96,-0.90,0.61
199511,2.00,3.75,4.16,7.19,4.75,3.58
199512,-0.10,2.93,3.31,-0.28,2.02,1.27
199601,1.34,0.35,0.20,1.30,2.51,3.59
199602,3.76,2.84,4.02,1.41,0.75,2.29
199603,2.93,1.73,2.48,3.59,1.33,0.35
199604,6.84,3.32,8.60,5.36,0.98,1.72
199605,4.51,4.08,6.18,1.82,1.80,3.39
199606,-4.95,-2.36,-4.67,-2.05,0.42,-0.29
199607,-8.36,-6.09,-10.94,-7.49,-4.00,-5.20
199608,4.80,5.14,7.02,4.68,2.62,2.43
199609,2.37,3.58,5.12,4.04,4.62,6.64
199610,-3.42,0.25,-2.32,-3.54,2.96,2.81
199611,4.35,4.14,1.94,8.45,7.57,6.16
199612,-0.14,2.93,3.06,-0.11,-1.26,-2.25
199701,4.77,3.01,3.34,2.85,4.17,8.00
199702,-2.45,0.17,-4.30,0.35,1.70,-2.17
199703,-6.54,-3.58,-4.19,-4.28,-4.08,-4.88
199704,-3.42,-0.08,-1.07,0.83,3.61,8.13
199705,15.67,9.81,11.42,11.82,5.95,5.70
199706,4.01,6.01,7.39,3.20,3.43,5.00
199707,3.94,5.45,6.83,5.02,6.72,9.53
199708,4.18,2.96,3.72,-1.35,-3.70,-6.04
199709,7.70,7.82,9.63,4.78,5.25,5.77
199710,-4.45,-2.26,-4.15,-2.81,-2.90,-4.16
199711,-3.26,-0.69,-1.16,3.90,4.90,2.56
199712,-4.35,1.69,1.88,0.88,2.11,2.46
199801,0.56,-1.08,-1.29,-0.65,0.50,1.30
199802,8.30,7.59,7.10,8.28,7.32,7.10
199803,3.45,4.65,5.58,3.90,4.75,6.03
199804,2.02,1.29,1.68,0.59,0.07,2.44
199805,-6.73,-3.95,-5.48,-4.31,-2.08,-1.74
199806,-5.76,-0.90,2.17,-0.27,3.90,6.31
199807,-10.09,-6.71,-5.46,-2.94,-2.36,0.02
199808,-23.59,-17.34,-20.31,-15.28,-15.47,-14.76
199809,6.21,4.71,8.95,10.44,6.46,6.40
199810,7.04,3.97,2.46,12.80,8.28,6.71
199811,5.23,6.12,7.13,6.21,5.79,6.57
199812,0.76,4.11,7.35,-2.11,1.98,9.04
199901,4.23,-0.07,2.96,-1.69,0.73,5.26
199902,-8.39,-7.29,-7.53,-2.99,-1.59,-4.14
199903,0.27,-3.05,-0.53,6.07,2.09,4.45
199904,13.31,6.85,8.40,15.21,9.48,2.15
199905,5.77,3.19,2.36,4.15,-0.43,-2.93
199906,4.28,4.86,9.21,1.90,1.14,6.29
199907,-1.53,-0.49,-0.19,-4.67,-4.13,-2.60
199908,-4.93,-3.07,-1.50,-2.58,-2.02,-0.05
199909,-2.64,-1.08,1.42,-9.24,-4.61,-0.54
199910,-3.78,-0.92,1.15,1.46,6.55,7.45
199911,5.83,2.91,12.89,1.37,-0.93,5.28
199912,5.25,3.39,17.00,-2.00,-4.07,12.52
200001,-0.51,-1.34,3.11,-5.45,-2.17,-5.34
200002,5.93,5.62,26.17,-9.07,-7.80,6.73
200003,2.32,0.72,-1.99,14.75,11.16,5.36
200004,-4.28,-0.45,-13.39,2.40,-4.51,-5.68
200005,-3.39,-1.81,-7.99,6.05,2.45,-7.34
200006,2.11,1.73,20.76,-6.59,-1.09,8.01
200007,-0.59,1.14,-4.86,-5.33,-1.34,-1.39
200008,5.03,4.83,11.81,5.29,3.56,9.70
200009,-8.43,-0.81,-4.02,-6.51,1.12,-7.14
200010,-7.39,-1.35,-7.65,3.70,2.15,-5.16
200011,-14.49,-5.62,-13.12,-8.88,-4.06,-14.60
200012,-0.02,6.50,7.87,-1.53,0.50,3.76
200101,30.33,8.27,4.15,18.83,2.80,-5.68
200102,-14.77,-1.88,-3.95,-17.42,-7.82,-3.04
200103,-9.88,-1.91,-1.29,-11.64,-5.74,-2.93
200104,13.19,6.00,6.96,13.83,5.98,4.06
200105,5.37,5.45,5.73,-1.74,2.16,2.20
200106,4.38,5.10,5.63,-2.09,-2.05,-2.09
200107,-9.30,-1.72,-1.66,-2.88,-0.88,0.45
200108,-7.84,-0.82,-2.89,-9.04,-4.59,-3.08
200109,-22.39,-12.26,-9.87,-15.87,-3.95,-5.63
200110,17.24,5.13,5.54,4.50,0.78,-0.44
200111,15.33,6.51,5.79,12.03,5.26,4.35
200112,9.53,6.49,6.06,-0.70,2.43,2.80
200201,-5.34,-0.53,1.53,-2.39,-0.26,-1.97
200202,-9.39,-0.74,-1.95,-5.94,-0.17,0.27
200203,11.06,9.15,8.44,4.74,3.62,3.99
200204,-5.09,2.34,0.70,-9.67,-4.84,-0.06
200205,-8.15,-3.02,-2.71,-1.69,-0.37,-0.96
200206,-11.06,-3.20,-1.51,-8.11,-7.02,-5.20
200207,-18.63,-12.65,-13.00,-8.53,-6.34,-6.90
200208,-1.67,1.34,0.60,-0.25,1.61,1.22
200209,-13.49,-5.52,-4.54,-15.17,-9.25,-5.76
200210,7.30,2.39,4.46,12.71,6.04,4.38
200211,23.85,5.76,3.77,11.04,3.09,-1.74
200212,-11.27,-3.69,-1.48,-10.38,-4.37,-0.74
200301,-3.02,-2.41,-0.98,-2.78,-2.97,-1.64
200302,-4.41,-3.21,-1.89,-1.30,-2.09,-1.41
200303,1.25,0.62,2.44,-0.14,1.59,1.48
200304,16.37,9.18,7.46,14.72,7.70,4.93
200305,19.27,9.77,7.88,13.73,5.33,3.62
200306,4.61,2.24,2.90,2.42,0.80,1.66
200307,6.95,5.42,7.61,4.00,1.21,2.73
200308,5.56,3.87,5.26,2.76,2.10,2.00
200309,-1.01,-0.84,-0.54,-0.82,-1.30,-1.44
200310,7.02,7.87,10.00,4.86,4.02,9.90
200311,3.21,3.96,4.00,0.67,1.06,2.61
200312,5.89,3.14,1.02,7.15,4.20,0.93
200401,2.88,3.30,6.90,1.19,2.40,2.32
200402,1.37,1.57,0.02,1.46,2.08,0.48
200403,0.92,1.02,-0.18,-2.05,-1.06,-0.57
200404,-1.88,-2.30,-6.42,0.83,-2.55,-5.31
200405,-0.24,0.98,1.83,0.72,1.78,1.62
200406,2.71,4.23,4.66,1.57,1.23,3.79
200407,-7.62,-5.70,-7.47,-2.45,-3.54,-7.08
200408,-0.54,-0.49,-2.33,0.62,0.33,-0.69
200409,3.25,4.39,7.49,-0.72,1.08,6.00
200410,2.77,2.63,0.81,2.63,0.59,1.73
200411,8.26,8.21,9.86,2.20,4.59,6.75
200412,5.58,2.39,3.06,4.51,3.82,1.34
200501,-6.61,-3.08,-2.32,-3.56,-1.61,-1.92
200502,0.10,0.91,3.56,0.88,2.21,4.28
200503,-3.38,-1.86,-3.27,-2.37,-1.11,-1.62
200504,-7.29,-4.94,-6.13,-1.34,-1.44,-3.86
200505,6.67,5.91,7.19,3.88,3.09,4.09
200506,3.29,4.05,4.08,-0.36,-0.45,2.99
200507,7.17,6.34,6.42,3.92,3.43,4.73
200508,-2.02,-2.14,-0.75,-1.59,-1.17,1.28
