DateID,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR
193610,9.04,7.95,4.72,8.29,4.86,5.29,5.75,7.99,9.04,5.02,5.09,4.14,4.47,8.63,4.04,5.12,4.99,3.27,5.86,7.01,5.38,6.29,7.67,7.53,14.04
193611,18.75,10.39,9.79,19.72,14.61,8.57,13.46,5.75,13.53,9.43,4.71,7.01,10.37,9.31,9.51,4.33,3.43,5.28,7.53,8.26,4.00,3.09,2.25,1.87,-1.14
193612,2.63,4.12,-0.87,2.66,-1.24,2.55,2.11,3.87,3.89,3.84,1.83,4.52,-1.20,2.51,9.63,-0.67,4.65,-1.20,3.89,3.70,-1.92,-0.32,-1.04,-0.34,3.28
193701,16.77,13.62,15.72,15.75,15.83,7.19,8.50,13.84,2.99,5.24,8.09,7.80,7.31,6.06,4.83,3.68,6.88,4.52,5.71,7.31,2.35,2.73,2.86,3.67,0.03
193702,-0.74,7.62,11.40,1.59,15.62,3.08,3.74,-0.65,0.72,1.88,7.88,1.37,1.69,3.56,3.01,-0.59,5.53,2.54,1.89,2.88,-1.14,-0.85,-0.61,2.38,5.81
193703,3.61,2.85,2.93,1.88,-0.41,-3.36,-0.94,-0.38,-1.41,2.49,-4.86,-3.04,-2.44,0.91,3.13,0.33,-0.90,0.84,0.95,-0.54,-2.05,-1.49,-1.78,4.06,0.70
193704,-15.07,-13.08,-12.21,-13.29,-14.25,-10.73,-9.18,-11.64,-9.27,-17.25,-7.33,-5.01,-9.35,-10.18,-10.83,-7.56,-8.51,-6.45,-9.21,-10.71,-8.19,-5.81,-5.47,-5.73,-14.81
193705,-6.27,-1.36,-8.18,-3.96,-3.50,-3.19,-2.30,-2.04,-1.21,-1.86,-3.47,-2.10,-1.76,-3.62,-1.05,-2.03,-0.04,-3.68,-0.53,-2.20,-1.19,0.54,-0.45,-1.81,0.18
193706,-13.94,-9.13,-7.30,-11.94,-11.70,-10.06,-9.25,-6.36,-10.20,-10.47,-8.56,-7.45,-7.73,-7.88,-6.66,-4.27,-4.21,-5.63,-6.06,-5.10,-3.50,-4.00,-4.23,-2.41,-4.85
193707,13.43,9.16,11.89,11.25,12.87,11.92,8.61,7.73,10.28,10.47,9.38,10.34,10.54,9.62,9.16,9.93,9.19,7.67,7.81,9.19,12.13,6.41,8.08,9.50,11.55
193708,-8.92,-5.86,-4.02,-5.59,-4.21,-4.06,-4.95,-4.19,-5.22,-6.43,-5.12,-3.49,-4.08,-5.70,-6.05,-7.11,-4.53,-3.12,-4.70,-5.11,-3.78,-3.84,-4.96,-4.74,-7.54
193709,-23.70,-23.64,-19.81,-22.20,-26.42,-21.45,-17.71,-18.97,-21.18,-28.21,-18.41,-15.50,-21.54,-21.28,-27.58,-16.66,-14.14,-15.20,-18.92,-23.30,-9.55,-7.81,-11.97,-16.08,-18.35
193710,-8.45,-10.19,-12.53,-6.31,-10.15,-10.42,-11.32,-11.20,-11.88,-12.83,-11.07,-13.16,-8.90,-8.12,-11.68,-6.82,-10.57,-6.17,-12.19,-10.97,-9.82,-8.04,-9.21,-8.33,-12.23
193711,-16.29,-15.38,-9.88,-14.35,-12.80,-13.53,-13.06,-8.80,-10.83,-10.36,-9.48,-9.72,-11.38,-11.15,-11.40,-10.72,-9.21,-10.38,-9.26,-13.50,-2.16,-7.53,-8.95,-5.95,-10.12
193712,-18.56,-13.55,-12.21,-12.90,-18.59,-13.87,-15.81,-9.74,-7.88,-9.75,-14.99,-12.67,-13.27,-11.52,-11.44,-10.17,-7.89,-6.05,-8.07,-4.57,-2.70,-10.60,-6.30,-2.14,-1.08
193801,9.46,6.17,3.37,5.66,8.85,7.44,5.21,2.10,6.57,5.23,7.58,3.00,4.97,5.50,0.96,-0.93,1.14,1.92,1.90,3.75,6.96,-3.33,2.44,0.68,-1.29
193802,5.48,4.39,0.30,-0.62,-3.11,10.44,7.01,4.71,8.33,3.40,9.87,10.07,8.74,4.27,5.39,11.75,7.33,9.01,7.39,4.23,-99.99,9.31,5.80,8.16,4.53
193803,-34.84,-34.01,-28.62,-30.81,-17.98,-39.54,-31.13,-30.11,-28.57,-18.93,-39.40,-31.46,-30.79,-26.51,-17.93,-42.25,-35.43,-31.17,-25.74,-18.17,-50.33,-32.40,-31.01,-25.68,-20.51
193804,28.42,26.64,21.61,21.86,1.36,27.36,24.93,20.94,22.34,17.81,31.37,23.15,21.39,14.73,16.34,23.33,25.24,20.61,18.84,12.87,16.29,11.78,16.53,15.39,12.70
193805,-10.03,-5.66,-6.14,-6.82,1.79,-10.31,-11.61,-7.40,-5.60,-0.68,-7.41,-10.27,-8.96,-3.75,-2.16,-8.98,-10.28,-10.15,-6.52,-2.87,-7.36,-8.22,-7.60,-6.06,-1.06
193806,37.24,37.81,32.83,26.79,10.46,45.20,35.62,33.86,25.45,13.89,47.85,40.70,38.09,25.63,12.50,42.45,40.36,37.44,27.00,14.79,42.18,42.81,38.02,29.76,13.98
193807,18.64,14.19,14.91,16.10,11.17,16.17,13.83,13.68,15.52,10.78,16.95,14.92,10.91,11.59,7.67,16.94,13.73,12.37,11.61,7.39,9.18,11.72,6.89,8.15,4.00
193808,-9.42,-8.77,-11.01,-14.12,-5.58,-10.07,-6.54,-6.63,-4.06,-2.66,-8.46,-8.42,-4.93,-4.50,-3.74,-5.00,-4.91,-6.67,-3.41,-1.83,-4.87,-6.36,-3.51,-1.81,-1.82
193809,-3.80,-1.46,-2.67,-5.63,23.99,-3.01,-4.24,-2.66,-1.52,-1.36,-2.34,-1.84,-1.06,-0.65,-3.25,-3.30,-0.92,-2.35,-0.19,-0.09,-0.29,-1.08,1.06,1.81,1.12
193810,13.90,16.65,19.41,14.71,34.96,22.95,20.77,12.07,12.32,19.76,17.21,19.25,10.09,9.52,11.24,22.39,18.29,14.20,8.96,12.28,12.99,8.97,5.65,6.22,6.25
193811,-6.84,-7.77,-4.05,-7.51,13.34,-5.11,-6.98,-4.10,-0.01,-2.76,-4.70,-5.01,-2.48,-0.52,-3.29,-4.86,-3.80,-1.67,-1.74,-0.88,-9.81,-3.27,-1.96,-1.44,-0.82
193812,-0.79,-2.19,-2.47,-0.12,3.54,2.40,1.59,4.47,4.96,2.35,-1.70,3.43,4.45,5.19,6.94,3.60,4.17,7.41,4.36,9.26,4.26,4.11,4.25,3.90,3.54
193901,-8.05,-9.04,-4.95,-9.43,-9.22,-7.91,-4.02,-9.86,-8.66,-12.54,-4.19,-7.97,-8.22,-9.58,-9.32,-10.36,-9.46,-5.31,-7.08,-8.23,-4.95,-3.95,-7.10,-5.50,-8.15
193902,3.48,2.93,4.59,2.92,0.98,0.99,4.32,3.57,5.39,8.90,1.26,4.06,3.06,4.91,6.31,0.99,3.56,4.85,5.10,6.28,-0.34,3.68,1.85,4.73,4.29
193903,-19.22,-13.81,-24.76,-20.66,-22.37,-17.79,-18.48,-16.06,-21.87,-21.13,-18.15,-16.69,-17.01,-17.07,-20.59,-17.19,-14.91,-17.61,-16.63,-19.19,-8.10,-12.07,-13.12,-7.02,-15.66
193904,-3.22,-1.06,2.61,1.60,9.24,-3.26,0.38,-1.38,2.82,4.42,-0.16,-2.19,-0.54,1.23,-0.73,-0.20,1.90,-1.34,0.14,1.12,-0.45,-1.14,0.16,-0.18,0.28
193905,3.21,11.06,6.17,1.87,12.03,8.81,9.45,8.59,7.33,14.07,4.82,8.92,11.50,7.43,13.52,7.11,8.68,9.62,10.28,10.50,4.76,3.92,5.10,6.68,8.15
193906,-10.75,-13.29,-10.20,-10.55,-15.43,-10.52,-10.35,-8.82,-9.18,-9.68,-7.48,-8.68,-7.62,-7.19,-8.01,-11.02,-5.16,-7.15,-6.32,-6.80,-7.17,-4.90,-6.05,-4.27,-4.17
193907,13.66,17.44,14.26,4.06,14.41,13.40,16.19,14.58,16.33,14.26,15.57,15.85,16.84,11.49,13.29,15.92,15.09,13.93,13.36,14.68,11.70,9.49,10.20,7.74,9.86
193908,-13.05,-10.29,-12.77,-13.89,-12.68,-15.36,-13.12,-13.99,-9.89,-7.28,-14.57,-12.22,-10.83,-7.79,-7.52,-14.49,-13.02,-12.34,-9.23,-8.83,-11.09,-10.57,-6.23,-6.89,-4.34
193909,92.87,68.71,42.92,38.17,35.45,55.28,51.73,34.84,36.26,30.86,61.11,42.16,29.59,20.89,19.37,36.28,26.63,32.82,21.51,6.23,36.30,25.06,26.11,11.72,7.78
193910,-6.06,-7.47,-1.82,8.69,-3.93,-6.34,-0.85,1.85,1.08,2.39,-6.19,-0.75,-2.22,1.94,4.96,-3.97,-3.23,-2.07,0.35,5.38,-3.67,-4.41,-1.97,-0.54,1.79
193911,-9.71,-10.57,-12.75,-24.42,-16.07,-9.57,-8.54,-8.65,-11.16,-9.66,-9.25,-5.00,-6.88,-9.77,-6.04,-8.88,-5.95,-8.73,-4.38,-5.24,-4.97,-2.30,-3.95,-1.92,-4.41
193912,-3.32,0.86,-4.38,-2.93,-0.44,0.49,-0.26,2.91,2.05,5.02,1.90,1.53,4.42,4.46,7.17,-1.46,1.42,4.95,3.76,5.66,0.03,1.12,2.73,3.58,4.56
194001,-3.38,1.21,0.28,0.87,-6.90,-3.13,-2.01,-4.12,-2.92,0.02,-2.53,-3.62,-1.86,0.70,-1.26,-3.24,-5.95,-5.41,-1.64,0.23,-1.75,-2.80,-4.33,-2.30,-0.22
194002,1.84,8.05,0.72,11.10,7.87,2.66,3.16,2.53,3.30,6.11,2.65,2.74,4.83,2.46,3.64,-0.86,1.58,2.91,2.13,5.79,-2.96,0.41,1.21,1.33,1.76
194003,2.85,3.80,0.61,3.29,4.12,2.87,3.05,3.73,2.13,1.90,1.44,2.87,2.18,2.95,5.64,4.54,1.18,2.31,3.23,3.12,-0.67,2.56,2.16,2.06,0.88
194004,-3.75,6.99,2.37,6.02,12.24,6.32,2.03,-0.43,1.72,4.67,-1.16,-0.83,1.00,0.62,5.16,-5.65,-2.03,0.34,0.88,5.91,-0.01,-1.43,0.84,0.16,0.25
194005,-28.64,-30.64,-34.64,-29.97,-34.18,-31.91,-30.61,-25.40,-27.91,-28.35,-27.77,-28.50,-27.57,-25.05,-26.12,-29.61,-26.60,-24.58,-25.75,-28.39,-26.13,-19.90,-21.18,-21.16,-23.69
194006,4.47,9.44,3.97,8.77,7.38,11.03,5.79,6.88,6.67,4.81,9.15,5.91,4.59,2.97,7.03,14.32,9.31,6.65,8.92,8.36,4.64,6.50,6.61,6.95,2.75
194007,1.26,0.13,3.97,5.81,5.48,3.01,3.83,4.67,1.47,2.93,4.59,6.01,5.16,4.73,8.18,3.74,3.49,2.70,4.58,4.12,2.07,4.15,2.98,2.76,1.89
194008,1.88,-1.89,5.37,1.41,0.49,4.35,3.88,3.72,1.24,2.41,2.03,1.23,2.55,2.63,2.33,4.51,2.67,-0.07,2.43,1.69,5.29,2.65,2.04,2.20,0.83
194009,4.70,5.01,7.49,4.94,1.59,5.08,6.01,3.47,5.17,4.12,4.26,4.86,3.91,6.20,4.68,2.41,2.71,3.59,3.55,2.06,0.05,2.07,2.37,2.47,1.46
194010,4.88,6.61,6.46,4.84,4.83,11.32,4.78,4.61,4.31,7.53,4.99,8.57,3.17,4.70,3.46,15.28,10.22,6.64,4.19,4.42,14.17,10.56,3.55,1.62,-0.52
194011,-1.36,5.11,1.32,-4.44,7.81,-4.18,3.46,0.39,1.05,1.30,-4.85,-1.03,0.87,1.79,0.73,-5.27,-1.32,-0.61,0.52,0.22,-1.38,-0.58,-0.72,-2.67,-2.25
194012,-7.42,-2.76,-5.62,-1.75,0.95,-6.79,-1.71,-1.48,-1.45,1.40,-2.40,-3.47,-1.74,0.53,2.36,1.65,-1.45,-1.97,-0.71,1.52,0.82,1.09,0.72,1.08,1.17
194101,4.45,2.15,0.37,-3.30,-1.35,4.98,-1.68,-3.50,-1.28,-4.36,-1.36,-0.97,-3.73,-3.19,-5.25,-4.32,-2.55,-2.89,-5.16,-6.02,-1.65,-2.10,-5.17,-5.68,-2.67
194102,-3.23,-4.09,-2.39,-2.97,-1.23,-4.77,-2.46,-1.64,-1.56,-1.02,-2.87,-2.10,-1.73,-2.43,-1.92,-1.77,-2.57,-1.97,-2.70,-0.01,-2.41,-1.20,-1.47,-1.29,-1.17
194103,2.02,1.48,-0.61,-0.04,0.90,1.77,0.90,3.32,3.82,3.65,-2.51,1.57,-0.70,1.65,0.19,-3.70,2.19,-0.52,1.03,1.32,-0.03,1.01,0.22,1.78,0.69
194104,-8.10,-8.03,-6.15,3.21,-6.41,-10.57,-5.50,-6.18,-6.25,-2.10,-6.86,-6.10,-3.98,-6.81,-5.50,-11.16,-7.41,-5.85,-4.97,-4.07,-9.38,-4.98,-5.82,-5.46,-3.82
194105,-0.41,-1.30,2.19,1.97,4.25,-1.61,4.61,-0.32,1.82,1.21,-2.31,1.29,1.25,0.54,3.49,3.66,1.67,3.07,0.77,0.92,-2.11,-1.03,2.42,1.27,1.85
194106,6.27,7.89,9.95,11.26,9.64,6.16,6.19,4.77,7.29,8.85,7.42,5.20,6.65,5.00,6.30,6.97,7.62,4.81,3.95,8.80,5.87,7.08,4.74,6.08,3.30
194107,29.40,22.89,18.03,16.48,13.05,17.33,14.89,11.60,9.70,10.63,10.11,13.06,7.99,7.81,12.35,12.10,6.27,10.85,11.20,10.51,6.22,2.89,3.81,9.35,7.91
194108,-3.18,-2.73,3.22,6.89,-2.55,-1.78,-0.35,-3.24,-0.19,0.23,-2.40,-1.77,-1.57,-0.97,0.79,-1.63,-0.97,0.83,1.07,0.73,0.19,-0.03,0.93,-1.23,-1.59
194109,-5.64,-5.75,-3.76,-4.71,-3.78,-3.22,-2.37,-1.83,-2.15,-3.01,-1.28,-0.42,-1.86,-1.59,-3.29,1.21,0.23,-2.28,-1.87,-0.77,1.29,-0.90,-0.34,-2.12,-3.09
194110,-9.21,-8.42,-10.02,-5.00,-4.51,-9.21,-7.23,-4.40,-5.54,-3.42,-12.33,-4.56,-6.54,-4.35,-4.84,-8.23,-6.70,-6.48,-5.42,-2.59,-8.10,-5.97,-6.43,-2.31,0.34
194111,-10.05,-10.19,-6.08,-1.10,-1.57,-5.79,-5.35,-3.20,-2.41,-0.89,-2.43,-3.00,-3.14,-0.86,-1.80,-3.04,-4.74,-0.86,-0.62,-0.16,-4.35,-3.10,-3.80,1.77,0.36
194112,-15.34,-17.67,-13.91,-14.39,-13.04,-13.33,-9.40,-12.46,-5.63,-8.18,-10.93,-5.66,-6.06,-5.20,-9.79,-4.89,-6.44,-1.70,-5.95,-4.32,-4.94,-3.32,-4.44,-2.78,-8.86
194201,29.14,21.73,25.15,24.15,20.33,17.92,14.53,11.76,7.68,12.99,8.20,6.58,3.98,9.01,7.70,4.79,6.05,2.31,2.65,6.03,5.52,3.69,-2.19,-4.07,-0.22
194202,-2.67,-3.53,-4.23,1.64,0.08,-0.23,-0.99,-1.01,-0.45,-3.58,-1.14,-2.50,-0.62,-0.32,-0.27,1.49,-4.35,-1.16,-2.20,-0.78,-0.21,-0.43,-3.93,-3.94,-3.72
194203,-2.56,-7.99,-6.85,-4.79,-5.73,-3.26,-3.35,-6.19,-3.37,-2.78,-4.32,-5.28,-3.07,-2.99,-7.59,-5.87,-5.37,-6.07,-3.66,-5.41,-7.39,-6.57,-7.70,-6.25,-7.93
194204,-3.74,-5.17,-5.73,-6.48,-2.72,-4.78,-5.29,-4.40,-0.09,-6.13,-6.33,-3.50,-7.19,-5.40,-5.24,-4.30,-5.02,-7.15,-5.87,-4.52,-2.40,-3.83,-4.61,-5.88,-3.56
194205,2.41,1.88,-1.13,-0.03,-2.08,5.00,1.86,1.85,0.40,1.92,4.95,3.67,1.20,1.30,-0.25,9.51,6.17,2.79,2.11,3.81,11.44,6.32,6.94,3.79,3.13
194206,3.29,4.42,3.48,4.27,1.82,1.72,1.98,3.44,0.24,0.15,2.81,2.84,2.62,2.58,1.88,3.93,1.52,1.96,3.32,0.81,4.57,2.49,2.37,3.32,2.83
194207,5.39,9.32,1.90,7.76,6.59,3.58,3.44,6.56,3.18,3.88,2.79,3.65,2.94,4.74,6.03,3.15,4.26,4.93,3.50,5.86,0.35,3.29,4.12,3.26,5.20
194208,3.88,4.24,1.44,3.89,0.18,2.89,3.39,1.50,2.42,2.55,-0.71,3.50,4.61,2.41,3.24,-0.02,2.46,1.91,2.69,3.58,1.86,1.70,1.71,1.43,2.04
194209,9.26,4.06,3.66,7.33,9.65,3.39,4.18,3.32,3.34,4.50,4.80,2.64,2.88,1.74,1.16,4.20,1.36,2.56,2.41,5.50,2.58,2.13,2.59,2.68,3.53
194210,16.29,12.79,10.14,12.22,7.02,18.22,12.45,8.32,7.61,7.00,15.49,8.97,6.60,6.40,7.99,11.54,7.13,11.16,6.74,9.75,10.03,6.71,5.58,6.04,7.13
194211,-3.17,-0.67,6.14,-1.55,-6.84,-0.29,-1.61,-1.41,-0.03,-3.54,-4.92,-0.57,-2.63,-0.93,-0.11,-0.80,-3.02,-0.25,-0.88,-0.53,1.77,2.25,-1.23,0.54,-2.17
194212,2.29,-0.64,-3.15,2.96,-1.71,1.76,-0.13,4.00,5.32,6.06,2.12,3.38,4.64,4.05,4.63,5.84,3.36,3.88,8.34,7.08,3.26,3.59,7.25,7.86,5.53
194301,23.82,25.40,23.60,24.97,40.09,19.50,16.57,17.68,15.05,19.91,15.26,10.31,11.40,9.56,12.76,9.54,9.75,7.72,9.84,5.34,7.77,5.18,7.78,5.54,6.99
194302,33.39,24.20,27.50,12.33,10.79,16.83,11.36,10.49,8.25,10.11,9.84,10.45,7.73,9.83,10.85,7.00,8.25,6.47,7.46,9.12,3.88,4.48,5.12,5.23,8.43
194303,8.36,17.07,13.03,17.39,16.67,15.01,10.70,10.43,13.77,14.50,8.32,11.05,10.58,11.01,13.02,11.10,6.41,7.04,10.78,13.55,6.91,3.28,4.17,5.79,9.14
194304,8.15,4.17,1.83,7.90,10.79,-0.41,2.74,2.96,7.16,10.08,0.08,-0.01,0.49,4.34,6.53,-1.12,-0.06,1.62,2.67,10.43,-2.92,0.78,-0.34,1.01,6.28
194305,15.04,9.44,9.17,11.52,16.00,5.51,6.62,6.68,9.29,12.30,3.25,5.14,6.95,10.41,20.49,3.98,5.31,4.92,7.32,11.20,4.83,5.33,5.66,5.51,8.06
194306,5.09,4.67,3.93,0.04,-3.14,1.71,2.66,-0.13,1.93,1.95,1.09,1.96,3.61,1.45,-0.89,1.22,2.41,1.56,1.07,-2.89,1.19,3.16,2.21,2.92,-0.26
194307,-5.24,-6.51,-6.34,-4.42,-10.54,-3.31,-5.17,-4.11,-8.78,-12.63,-3.43,-4.02,-6.34,-8.69,-12.37,-3.39,-3.40,-6.87,-8.63,-13.31,-3.66,-4.50,-5.22,-3.54,-7.35
194308,-2.76,-2.61,-0.31,-1.35,-1.47,-2.35,-0.09,1.12,0.40,1.86,-0.01,0.60,1.98,2.05,0.64,-0.22,-0.41,2.08,3.77,2.37,0.76,1.36,3.08,-0.09,1.31
194309,0.77,2.95,3.25,6.12,4.79,1.83,2.33,4.54,4.93,5.77,2.89,2.60,2.78,4.02,5.79,2.49,2.57,3.28,2.47,3.23,1.50,2.37,2.55,1.78,4.48
194310,1.97,-1.82,1.56,1.59,-3.27,1.43,1.27,0.13,-0.62,6.49,1.69,-0.45,-0.09,0.09,-3.73,-0.89,0.63,-1.63,-0.26,-0.35,-0.72,-1.34,-1.47,-2.39,-1.21
194311,-13.80,-11.78,-8.81,-12.11,-13.99,-9.07,-7.14,-8.14,-10.26,-9.93,-7.04,-7.62,-7.36,-6.16,-13.07,-10.50,-4.84,-6.48,-6.97,-12.94,-5.30,-4.32,-6.42,-5.41,-12.44
194312,9.54,7.33,11.56,13.63,11.69,9.30,9.14,8.95,10.99,12.86,9.82,9.37,8.62,12.30,14.93,6.58,5.44,6.32,13.02,15.67,4.39,5.47,7.43,9.29,12.09
194401,6.70,7.29,5.54,6.36,9.96,4.97,2.91,5.01,6.89,0.78,3.36,5.02,3.53,6.36,4.24,3.58,2.78,1.48,2.55,1.75,1.51,1.50,1.24,1.74,-0.05
194402,2.84,4.58,2.07,1.10,4.63,0.61,3.55,1.07,0.80,3.34,1.20,1.07,0.33,1.30,0.65,2.03,0.33,1.81,1.79,-1.86,-0.33,0.50,0.62,-0.01,0.68
194403,6.89,5.33,4.30,5.16,6.25,2.56,4.27,4.89,4.70,6.90,3.86,3.71,3.32,4.06,7.77,0.39,1.74,2.87,2.16,5.73,1.88,2.01,2.06,3.27,8.54
194404,-4.78,-3.33,-1.99,-3.26,-3.05,-4.25,-2.04,-2.97,-3.43,-2.89,-4.21,-2.81,-2.10,-2.18,-3.52,-4.12,-2.80,-3.07,-2.70,-2.60,-1.88,-1.73,-1.16,-0.87,-1.21
194405,6.15,8.89,8.57,8.81,9.69,6.07,6.75,5.53,6.57,7.39,7.26,5.80,6.75,8.83,8.11,2.91,6.27,6.44,6.40,6.15,2.89,4.82,3.89,5.87,6.07
194406,27.42,13.54,16.75,8.73,10.03,17.56,8.99,9.33,8.77,4.89,14.78,9.67,8.87,8.11,6.41,12.19,8.25,9.00,5.82,7.63,10.54,4.73,4.27,5.03,3.21
194407,-4.97,-2.90,0.80,0.39,-1.04,-3.53,-0.44,-1.26,-0.40,-1.81,0.34,-0.71,-0.89,-1.17,-2.52,1.22,-2.51,-0.19,-1.31,-3.17,-2.09,-1.59,-0.80,-2.62,-0.74
194408,0.22,3.65,0.02,5.32,6.26,1.52,1.70,1.01,5.34,4.15,2.28,1.69,3.09,4.03,7.28,0.35,1.59,2.06,2.20,6.20,0.01,1.13,1.58,3.21,7.08
194409,1.31,0.94,0.05,1.14,-1.08,-1.62,1.21,2.45,-0.39,-1.25,-0.61,0.97,0.69,0.53,0.37,0.50,0.53,-0.56,-0.34,-0.94,-0.09,0.25,0.52,-2.78,-1.57
194410,1.51,-0.27,3.31,0.52,-0.33,-3.09,0.21,1.99,-0.68,-0.84,-0.05,-0.15,1.01,-0.16,-2.19,1.47,0.74,-0.38,-1.16,-2.71,1.28,0.52,-1.00,-1.09,-2.32
194411,2.18,1.43,5.29,4.06,1.95,2.06,0.64,3.81,2.46,4.72,1.44,2.03,1.24,1.60,2.34,3.04,1.88,2.85,1.45,2.60,1.46,1.42,1.52,2.44,2.95
194412,5.56,17.78,8.58,8.18,8.23,8.64,6.02,8.08,7.54,8.67,7.44,6.16,5.03,7.79,7.45,4.57,3.78,5.07,6.88,12.49,2.15,3.85,4.01,11.06,7.24
194501,6.25,4.35,3.23,4.58,9.17,4.60,6.63,3.49,3.80,6.46,4.70,3.80,3.35,4.59,3.70,5.44,1.83,4.30,0.91,2.26,1.33,2.46,1.25,1.61,1.21
194502,8.43,10.40,10.69,8.30,11.95,10.05,6.82,8.05,11.08,10.12,5.78,8.21,8.64,10.30,8.48,8.79,5.20,8.13,8.70,10.83,5.34,4.93,6.80,7.41,6.12
194503,-8.67,-7.43,-8.33,-5.45,-11.94,-2.40,-5.56,-5.12,-4.76,-6.48,-2.66,-5.36,-7.68,-6.07,-6.34,-3.32,-3.03,-3.48,-4.60,-7.43,-2.87,-3.79,-4.18,-6.51,-4.20
194504,6.74,4.47,7.05,10.33,11.66,7.06,7.10,10.25,8.10,9.03,8.22,8.96,9.15,8.09,13.36,5.66,6.03,9.92,9.86,15.47,6.04,8.12,9.97,9.02,13.33
194505,9.51,6.32,3.47,2.56,4.69,2.59,1.81,1.44,3.15,2.98,1.30,3.07,2.89,5.04,3.10,2.88,2.44,0.10,1.55,3.96,1.74,1.57,1.28,0.24,0.42
194506,6.58,6.01,11.86,7.55,7.27,0.95,4.34,0.57,1.65,7.28,2.20,1.05,1.31,3.00,6.23,0.62,0.45,0.43,4.42,8.80,-0.61,-0.72,-0.64,1.62,5.71
194507,-4.80,-3.23,-3.70,-4.76,-2.75,-2.85,-3.31,-3.86,-3.27,-5.06,-3.33,-2.80,-3.40,-2.61,-6.82,-1.51,-3.16,-1.39,-3.99,-5.35,-0.83,-1.89,-1.86,-1.81,-9.36
194508,6.80,6.72,6.69,9.07,2.98,5.39,6.09,9.03,7.00,5.62,5.72,6.88,7.78,10.07,4.99,7.49,8.38,6.96,5.54,6.20,6.28,5.69,7.88,4.31,-0.18
194509,6.13,8.50,6.62,8.50,6.15,7.21,6.60,8.24,7.21,4.40,7.13,7.62,5.64,6.66,5.89,6.13,5.33,5.00,8.36,7.53,5.63,2.79,4.59,4.83,11.80
194510,9.97,10.77,14.07,9.86,10.23,6.66,8.89,5.38,4.10,5.29,4.95,5.59,6.33,4.59,4.33,4.65,5.21,5.66,6.63,4.24,3.43,3.20,3.69,1.98,9.15
194511,11.59,13.47,13.11,11.69,15.13,7.05,9.82,12.06,9.70,9.33,8.55,7.89,6.21,9.56,10.32,6.72,10.52,7.93,12.58,11.62,4.01,2.18,3.83,8.41,9.20
194512,3.34,2.65,4.49,5.15,2.41,4.44,3.71,2.94,2.97,3.51,2.16,0.96,1.88,2.15,1.52,0.14,1.17,3.79,3.00,2.71,0.84,0.26,0.20,0.81,8.51
194601,11.13,13.60,17.60,9.35,18.71,7.36,6.96,12.28,9.05,12.58,6.79,9.70,6.07,8.93,8.62,5.18,6.71,7.32,10.43,10.05,4.46,5.41,10.37,8.75,4.08
194602,-3.22,-3.81,-6.33,-7.85,-8.26,-5.49,-7.43,-7.10,-8.71,-6.98,-7.40,-8.10,-7.25,-7.15,-5.85,-5.27,-5.87,-5.84,-7.26,-7.93,-5.01,-5.57,-5.31,-7.72,-6.86
194603,2.06,1.71,4.70,2.98,3.06,4.10,4.98,3.84,8.35,6.55,4.22,7.50,6.80,8.60,9.12,5.30,4.91,7.95,10.65,8.10,5.01,6.12,5.74,7.07,8.30
194604,4.73,7.34,6.00,5.99,10.44,2.89,5.29,5.32,7.42,6.14,1.93,2.98,5.32,5.30,8.40,3.11,4.11,4.12,8.87,3.31,4.33,3.10,4.70,4.51,4.11
194605,5.92,8.29,3.68,7.44,5.23,8.32,5.05,6.38,8.24,1.59,5.23,9.73,9.20,4.80,6.22,6.22,4.49,6.89,4.91,5.01,3.99,3.21,2.94,2.59,3.46
194606,-6.14,-4.06,-3.78,-4.85,-7.00,-2.50,-3.07,-7.07,-6.00,-4.54,-4.21,-5.20,-5.39,-6.08,-6.40,-3.90,-4.44,-4.70,-6.73,-6.82,-2.76,-2.50,-4.88,-5.15,-4.12
194607,-7.80,-4.93,-3.83,-5.16,-1.00,-4.82,-3.88,-6.24,-3.73,-4.24,-4.21,-4.40,-3.47,-4.85,-3.71,-4.71,-2.56,-4.20,-3.58,-4.32,-1.71,-2.26,-2.77,-2.53,-1.46
194608,-10.09,-6.90,-6.14,-9.31,-11.81,-8.34,-7.49,-7.97,-8.28,-8.59,-6.75,-6.91,-7.07,-9.60,-7.46,-7.05,-5.05,-8.91,-6.66,-6.47,-7.12,-5.93,-4.71,-6.98,-5.22
194609,-18.54,-16.95,-14.47,-16.22,-15.08,-17.85,-13.84,-12.94,-13.59,-13.70,-13.46,-14.27,-11.88,-12.24,-12.61,-16.01,-12.15,-11.90,-11.70,-11.77,-12.25,-7.68,-8.15,-7.57,-12.64
